disorder,prop_disorder,n_agents,p,s,m,n,dict_get_mode,dict_return_mode,avg_demand,avg_util,max_prop_disorder,max_disorder,scenario,run_time,single_stack_disorder
2,0.016666666666666666,1000,0.04,3,40,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.02666666666666666,3.1999999999999993,random,0.6110363006591797,
1,0.008333333333333333,1000,0.04,3,40,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.02666666666666666,3.1999999999999993,random,0.6110363006591797,
1,0.005555555555555556,1000,0.04,3,60,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.02666666666666666,4.799999999999999,random,0.6122753620147705,
1,0.005555555555555556,1000,0.04,3,60,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.02666666666666666,4.799999999999999,random,0.6122753620147705,
0,0.0,1000,0.04,3,60,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.02666666666666666,4.799999999999999,random,0.6122753620147705,
1,0.005555555555555556,1000,0.04,3,60,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.02666666666666666,4.799999999999999,random,0.6122753620147705,
1,0.016666666666666666,1000,0.05,3,20,1,{'random': 1},{'random': 1},27.77777777777778,9.25925925925926,0.03333333333333334,2.0000000000000004,random,0.5044374465942383,
2,0.03333333333333333,1000,0.05,3,20,1,{'random': 1},{'random': 1},27.77777777777778,9.25925925925926,0.03333333333333334,2.0000000000000004,random,0.5044374465942383,
1,0.016666666666666666,1000,0.05,3,20,1,{'random': 1},{'random': 1},27.77777777777778,9.25925925925926,0.03333333333333334,2.0000000000000004,random,0.5044374465942383,
1,0.016666666666666666,1000,0.05,3,20,1,{'random': 1},{'random': 1},27.77777777777778,9.25925925925926,0.03333333333333334,2.0000000000000004,random,0.5044374465942383,
2,0.016666666666666666,1000,0.05,3,40,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.03333333333333334,4.000000000000001,random,0.5351810455322266,
1,0.008333333333333333,1000,0.05,3,40,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.03333333333333334,4.000000000000001,random,0.5351810455322266,
3,0.025,1000,0.05,3,40,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.03333333333333334,4.000000000000001,random,0.5351810455322266,
2,0.016666666666666666,1000,0.05,3,40,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.03333333333333334,4.000000000000001,random,0.5351810455322266,
1,0.005555555555555556,1000,0.05,3,60,3,{'random': 1},{'random': 1},27.77777777777778,3.0864197530864197,0.03333333333333334,6.000000000000001,random,0.6769804954528809,
0,0.0,1000,0.05,3,60,3,{'random': 1},{'random': 1},27.77777777777778,3.0864197530864197,0.03333333333333334,6.000000000000001,random,0.6769804954528809,
2,0.011111111111111112,1000,0.05,3,60,3,{'random': 1},{'random': 1},27.77777777777778,3.0864197530864197,0.03333333333333334,6.000000000000001,random,0.6769804954528809,
1,0.005555555555555556,1000,0.05,3,60,3,{'random': 1},{'random': 1},27.77777777777778,3.0864197530864197,0.03333333333333334,6.000000000000001,random,0.6769804954528809,
0,0.0,1000,0.06,3,20,1,{'random': 1},{'random': 1},27.77777777777778,9.25925925925926,0.04,2.4,random,0.5042216777801514,
0,0.0,1000,0.06,3,20,1,{'random': 1},{'random': 1},27.77777777777778,9.25925925925926,0.04,2.4,random,0.5042216777801514,
0,0.0,1000,0.06,3,20,1,{'random': 1},{'random': 1},27.77777777777778,9.25925925925926,0.04,2.4,random,0.5042216777801514,
1,0.016666666666666666,1000,0.06,3,20,1,{'random': 1},{'random': 1},27.77777777777778,9.25925925925926,0.04,2.4,random,0.5042216777801514,
1,0.008333333333333333,1000,0.06,3,40,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.04,4.8,random,0.5181045532226562,
2,0.016666666666666666,1000,0.06,3,40,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.04,4.8,random,0.5181045532226562,
1,0.008333333333333333,1000,0.06,3,40,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.04,4.8,random,0.5181045532226562,
1,0.008333333333333333,1000,0.06,3,40,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.04,4.8,random,0.5181045532226562,
2,0.011111111111111112,1000,0.06,3,60,4,{'random': 1},{'random': 1},27.77777777777778,2.314814814814815,0.04,7.2,random,0.6825854778289795,
4,0.022222222222222223,1000,0.06,3,60,4,{'random': 1},{'random': 1},27.77777777777778,2.314814814814815,0.04,7.2,random,0.6825854778289795,
1,0.005555555555555556,1000,0.06,3,60,4,{'random': 1},{'random': 1},27.77777777777778,2.314814814814815,0.04,7.2,random,0.6825854778289795,
3,0.016666666666666666,1000,0.06,3,60,4,{'random': 1},{'random': 1},27.77777777777778,2.314814814814815,0.04,7.2,random,0.6825854778289795,
1,0.016666666666666666,1000,0.07,3,20,1,{'random': 1},{'random': 1},27.77777777777778,9.25925925925926,0.04666666666666667,2.8000000000000003,random,0.4725775718688965,
1,0.016666666666666666,1000,0.07,3,20,1,{'random': 1},{'random': 1},27.77777777777778,9.25925925925926,0.04666666666666667,2.8000000000000003,random,0.4725775718688965,
1,0.016666666666666666,1000,0.07,3,20,1,{'random': 1},{'random': 1},27.77777777777778,9.25925925925926,0.04666666666666667,2.8000000000000003,random,0.4725775718688965,
1,0.016666666666666666,1000,0.07,3,20,1,{'random': 1},{'random': 1},27.77777777777778,9.25925925925926,0.04666666666666667,2.8000000000000003,random,0.4725775718688965,
2,0.016666666666666666,1000,0.07,3,40,3,{'random': 1},{'random': 1},27.77777777777778,3.0864197530864197,0.04666666666666667,5.6000000000000005,random,0.6180922985076904,
2,0.016666666666666666,1000,0.07,3,40,3,{'random': 1},{'random': 1},27.77777777777778,3.0864197530864197,0.04666666666666667,5.6000000000000005,random,0.6180922985076904,
2,0.016666666666666666,1000,0.07,3,40,3,{'random': 1},{'random': 1},27.77777777777778,3.0864197530864197,0.04666666666666667,5.6000000000000005,random,0.6180922985076904,
2,0.016666666666666666,1000,0.07,3,40,3,{'random': 1},{'random': 1},27.77777777777778,3.0864197530864197,0.04666666666666667,5.6000000000000005,random,0.6180922985076904,
3,0.016666666666666666,1000,0.07,3,60,4,{'random': 1},{'random': 1},27.77777777777778,2.314814814814815,0.04666666666666667,8.4,random,0.6335165500640869,
2,0.011111111111111112,1000,0.07,3,60,4,{'random': 1},{'random': 1},27.77777777777778,2.314814814814815,0.04666666666666667,8.4,random,0.6335165500640869,
4,0.022222222222222223,1000,0.07,3,60,4,{'random': 1},{'random': 1},27.77777777777778,2.314814814814815,0.04666666666666667,8.4,random,0.6335165500640869,
1,0.005555555555555556,1000,0.07,3,60,4,{'random': 1},{'random': 1},27.77777777777778,2.314814814814815,0.04666666666666667,8.4,random,0.6335165500640869,
1,0.016666666666666666,1000,0.08,3,20,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.05333333333333332,3.1999999999999993,random,0.5368826389312744,
3,0.05,1000,0.08,3,20,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.05333333333333332,3.1999999999999993,random,0.5368826389312744,
1,0.016666666666666666,1000,0.08,3,20,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.05333333333333332,3.1999999999999993,random,0.5368826389312744,
0,0.0,1000,0.08,3,20,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.05333333333333332,3.1999999999999993,random,0.5368826389312744,
3,0.025,1000,0.08,3,40,3,{'random': 1},{'random': 1},27.77777777777778,3.0864197530864197,0.05333333333333332,6.399999999999999,random,0.6064517498016357,
1,0.008333333333333333,1000,0.08,3,40,3,{'random': 1},{'random': 1},27.77777777777778,3.0864197530864197,0.05333333333333332,6.399999999999999,random,0.6064517498016357,
2,0.016666666666666666,1000,0.08,3,40,3,{'random': 1},{'random': 1},27.77777777777778,3.0864197530864197,0.05333333333333332,6.399999999999999,random,0.6064517498016357,
2,0.016666666666666666,1000,0.08,3,40,3,{'random': 1},{'random': 1},27.77777777777778,3.0864197530864197,0.05333333333333332,6.399999999999999,random,0.6064517498016357,
5,0.027777777777777776,1000,0.08,3,60,5,{'random': 1},{'random': 1},27.77777777777778,1.8518518518518519,0.05333333333333332,9.599999999999998,random,0.7237341403961182,
2,0.011111111111111112,1000,0.08,3,60,5,{'random': 1},{'random': 1},27.77777777777778,1.8518518518518519,0.05333333333333332,9.599999999999998,random,0.7237341403961182,
5,0.027777777777777776,1000,0.08,3,60,5,{'random': 1},{'random': 1},27.77777777777778,1.8518518518518519,0.05333333333333332,9.599999999999998,random,0.7237341403961182,
1,0.005555555555555556,1000,0.08,3,60,5,{'random': 1},{'random': 1},27.77777777777778,1.8518518518518519,0.05333333333333332,9.599999999999998,random,0.7237341403961182,
1,0.016666666666666666,1000,0.09,3,20,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.060000000000000005,3.6,random,0.5333616733551025,
1,0.016666666666666666,1000,0.09,3,20,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.060000000000000005,3.6,random,0.5333616733551025,
1,0.016666666666666666,1000,0.09,3,20,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.060000000000000005,3.6,random,0.5333616733551025,
1,0.016666666666666666,1000,0.09,3,20,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.060000000000000005,3.6,random,0.5333616733551025,
3,0.025,1000,0.09,3,40,4,{'random': 1},{'random': 1},27.77777777777778,2.314814814814815,0.060000000000000005,7.2,random,0.8372018337249756,
1,0.008333333333333333,1000,0.09,3,40,4,{'random': 1},{'random': 1},27.77777777777778,2.314814814814815,0.060000000000000005,7.2,random,0.8372018337249756,
2,0.016666666666666666,1000,0.09,3,40,4,{'random': 1},{'random': 1},27.77777777777778,2.314814814814815,0.060000000000000005,7.2,random,0.8372018337249756,
2,0.016666666666666666,1000,0.09,3,40,4,{'random': 1},{'random': 1},27.77777777777778,2.314814814814815,0.060000000000000005,7.2,random,0.8372018337249756,
2,0.011111111111111112,1000,0.09,3,60,5,{'random': 1},{'random': 1},27.77777777777778,1.8518518518518519,0.060000000000000005,10.8,random,1.0088019371032715,
3,0.016666666666666666,1000,0.09,3,60,5,{'random': 1},{'random': 1},27.77777777777778,1.8518518518518519,0.060000000000000005,10.8,random,1.0088019371032715,
1,0.005555555555555556,1000,0.09,3,60,5,{'random': 1},{'random': 1},27.77777777777778,1.8518518518518519,0.060000000000000005,10.8,random,1.0088019371032715,
3,0.016666666666666666,1000,0.09,3,60,5,{'random': 1},{'random': 1},27.77777777777778,1.8518518518518519,0.060000000000000005,10.8,random,1.0088019371032715,
3,0.05,1000,0.1,3,20,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.06666666666666668,4.000000000000001,random,0.7548279762268066,
2,0.03333333333333333,1000,0.1,3,20,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.06666666666666668,4.000000000000001,random,0.7548279762268066,
1,0.016666666666666666,1000,0.1,3,20,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.06666666666666668,4.000000000000001,random,0.7548279762268066,
1,0.016666666666666666,1000,0.1,3,20,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.06666666666666668,4.000000000000001,random,0.7548279762268066,
1,0.008333333333333333,1000,0.1,3,40,4,{'random': 1},{'random': 1},27.77777777777778,2.314814814814815,0.06666666666666668,8.000000000000002,random,0.8921101093292236,
1,0.008333333333333333,1000,0.1,3,40,4,{'random': 1},{'random': 1},27.77777777777778,2.314814814814815,0.06666666666666668,8.000000000000002,random,0.8921101093292236,
1,0.008333333333333333,1000,0.1,3,40,4,{'random': 1},{'random': 1},27.77777777777778,2.314814814814815,0.06666666666666668,8.000000000000002,random,0.8921101093292236,
1,0.008333333333333333,1000,0.1,3,40,4,{'random': 1},{'random': 1},27.77777777777778,2.314814814814815,0.06666666666666668,8.000000000000002,random,0.8921101093292236,
1,0.005555555555555556,1000,0.1,3,60,6,{'random': 1},{'random': 1},27.77777777777778,1.5432098765432098,0.06666666666666668,12.000000000000002,random,1.0425658226013184,
2,0.011111111111111112,1000,0.1,3,60,6,{'random': 1},{'random': 1},27.77777777777778,1.5432098765432098,0.06666666666666668,12.000000000000002,random,1.0425658226013184,
1,0.005555555555555556,1000,0.1,3,60,6,{'random': 1},{'random': 1},27.77777777777778,1.5432098765432098,0.06666666666666668,12.000000000000002,random,1.0425658226013184,
4,0.022222222222222223,1000,0.1,3,60,6,{'random': 1},{'random': 1},27.77777777777778,1.5432098765432098,0.06666666666666668,12.000000000000002,random,1.0425658226013184,
2,0.03333333333333333,1000,0.11,3,20,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.07333333333333335,4.400000000000001,random,0.7558345794677734,
1,0.016666666666666666,1000,0.11,3,20,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.07333333333333335,4.400000000000001,random,0.7558345794677734,
3,0.05,1000,0.11,3,20,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.07333333333333335,4.400000000000001,random,0.7558345794677734,
1,0.016666666666666666,1000,0.11,3,20,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.07333333333333335,4.400000000000001,random,0.7558345794677734,
2,0.016666666666666666,1000,0.11,3,40,4,{'random': 1},{'random': 1},27.77777777777778,2.314814814814815,0.07333333333333335,8.800000000000002,random,0.8960487842559814,
2,0.016666666666666666,1000,0.11,3,40,4,{'random': 1},{'random': 1},27.77777777777778,2.314814814814815,0.07333333333333335,8.800000000000002,random,0.8960487842559814,
1,0.008333333333333333,1000,0.11,3,40,4,{'random': 1},{'random': 1},27.77777777777778,2.314814814814815,0.07333333333333335,8.800000000000002,random,0.8960487842559814,
2,0.016666666666666666,1000,0.11,3,40,4,{'random': 1},{'random': 1},27.77777777777778,2.314814814814815,0.07333333333333335,8.800000000000002,random,0.8960487842559814,
3,0.016666666666666666,1000,0.11,3,60,7,{'random': 1},{'random': 1},27.77777777777778,1.3227513227513228,0.07333333333333335,13.200000000000003,random,1.1310157775878906,
1,0.005555555555555556,1000,0.11,3,60,7,{'random': 1},{'random': 1},27.77777777777778,1.3227513227513228,0.07333333333333335,13.200000000000003,random,1.1310157775878906,
1,0.005555555555555556,1000,0.11,3,60,7,{'random': 1},{'random': 1},27.77777777777778,1.3227513227513228,0.07333333333333335,13.200000000000003,random,1.1310157775878906,
0,0.0,1000,0.11,3,60,7,{'random': 1},{'random': 1},27.77777777777778,1.3227513227513228,0.07333333333333335,13.200000000000003,random,1.1310157775878906,
1,0.016666666666666666,1000,0.12,3,20,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.08,4.8,random,0.7152466773986816,
0,0.0,1000,0.12,3,20,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.08,4.8,random,0.7152466773986816,
1,0.016666666666666666,1000,0.12,3,20,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.08,4.8,random,0.7152466773986816,
2,0.03333333333333333,1000,0.12,3,20,2,{'random': 1},{'random': 1},27.77777777777778,4.62962962962963,0.08,4.8,random,0.7152466773986816,
2,0.016666666666666666,1000,0.12,3,40,5,{'random': 1},{'random': 1},27.77777777777778,1.8518518518518519,0.08,9.6,random,0.9535729885101318,
1,0.008333333333333333,1000,0.12,3,40,5,{'random': 1},{'random': 1},27.77777777777778,1.8518518518518519,0.08,9.6,random,0.9535729885101318,
2,0.016666666666666666,1000,0.12,3,40,5,{'random': 1},{'random': 1},27.77777777777778,1.8518518518518519,0.08,9.6,random,0.9535729885101318,
1,0.008333333333333333,1000,0.12,3,40,5,{'random': 1},{'random': 1},27.77777777777778,1.8518518518518519,0.08,9.6,random,0.9535729885101318,
4,0.022222222222222223,1000,0.12,3,60,7,{'random': 1},{'random': 1},27.77777777777778,1.3227513227513228,0.08,14.4,random,1.1485896110534668,
2,0.011111111111111112,1000,0.12,3,60,7,{'random': 1},{'random': 1},27.77777777777778,1.3227513227513228,0.08,14.4,random,1.1485896110534668,
1,0.005555555555555556,1000,0.12,3,60,7,{'random': 1},{'random': 1},27.77777777777778,1.3227513227513228,0.08,14.4,random,1.1485896110534668,
2,0.011111111111111112,1000,0.12,3,60,7,{'random': 1},{'random': 1},27.77777777777778,1.3227513227513228,0.08,14.4,random,1.1485896110534668,
2,0.03333333333333333,1000,0.13,3,20,3,{'random': 1},{'random': 1},27.77777777777778,3.0864197530864197,0.08666666666666667,5.2,random,0.826024055480957,
2,0.03333333333333333,1000,0.13,3,20,3,{'random': 1},{'random': 1},27.77777777777778,3.0864197530864197,0.08666666666666667,5.2,random,0.826024055480957,
1,0.016666666666666666,1000,0.13,3,20,3,{'random': 1},{'random': 1},27.77777777777778,3.0864197530864197,0.08666666666666667,5.2,random,0.826024055480957,
0,0.0,1000,0.13,3,20,3,{'random': 1},{'random': 1},27.77777777777778,3.0864197530864197,0.08666666666666667,5.2,random,0.826024055480957,
2,0.016666666666666666,1000,0.13,3,40,5,{'random': 1},{'random': 1},27.77777777777778,1.8518518518518519,0.08666666666666667,10.4,random,0.9507389068603516,
4,0.03333333333333333,1000,0.13,3,40,5,{'random': 1},{'random': 1},27.77777777777778,1.8518518518518519,0.08666666666666667,10.4,random,0.9507389068603516,
5,0.041666666666666664,1000,0.13,3,40,5,{'random': 1},{'random': 1},27.77777777777778,1.8518518518518519,0.08666666666666667,10.4,random,0.9507389068603516,
2,0.016666666666666666,1000,0.13,3,40,5,{'random': 1},{'random': 1},27.77777777777778,1.8518518518518519,0.08666666666666667,10.4,random,0.9507389068603516,
1,0.005555555555555556,1000,0.13,3,60,8,{'random': 1},{'random': 1},27.77777777777778,1.1574074074074074,0.08666666666666667,15.600000000000001,random,1.171520709991455,
3,0.016666666666666666,1000,0.13,3,60,8,{'random': 1},{'random': 1},27.77777777777778,1.1574074074074074,0.08666666666666667,15.600000000000001,random,1.171520709991455,
0,0.0,1000,0.13,3,60,8,{'random': 1},{'random': 1},27.77777777777778,1.1574074074074074,0.08666666666666667,15.600000000000001,random,1.171520709991455,
5,0.027777777777777776,1000,0.13,3,60,8,{'random': 1},{'random': 1},27.77777777777778,1.1574074074074074,0.08666666666666667,15.600000000000001,random,1.171520709991455,
2,0.03333333333333333,1000,0.14,3,20,3,{'random': 1},{'random': 1},27.77777777777778,3.0864197530864197,0.09333333333333334,5.6000000000000005,random,0.817786693572998,
2,0.03333333333333333,1000,0.14,3,20,3,{'random': 1},{'random': 1},27.77777777777778,3.0864197530864197,0.09333333333333334,5.6000000000000005,random,0.817786693572998,
1,0.016666666666666666,1000,0.14,3,20,3,{'random': 1},{'random': 1},27.77777777777778,3.0864197530864197,0.09333333333333334,5.6000000000000005,random,0.817786693572998,
1,0.016666666666666666,1000,0.14,3,20,3,{'random': 1},{'random': 1},27.77777777777778,3.0864197530864197,0.09333333333333334,5.6000000000000005,random,0.817786693572998,
3,0.025,1000,0.14,3,40,6,{'random': 1},{'random': 1},27.77777777777778,1.5432098765432098,0.09333333333333334,11.200000000000001,random,1.0434391498565674,
3,0.025,1000,0.14,3,40,6,{'random': 1},{'random': 1},27.77777777777778,1.5432098765432098,0.09333333333333334,11.200000000000001,random,1.0434391498565674,
2,0.016666666666666666,1000,0.14,3,40,6,{'random': 1},{'random': 1},27.77777777777778,1.5432098765432098,0.09333333333333334,11.200000000000001,random,1.0434391498565674,
