disorder,prop_disorder,n_agents,p,s,m,n,dict_get_mode,dict_return_mode,avg_demand,avg_util,max_prop_disorder,max_disorder,scenario,run_time
2,0.03333333333333333,1539,0.9500000000000001,3,20,19,{'random': 1},{'random': 1},42.75,0.75,0.03333333333333329,1.9999999999999976,random,2.2049217224121094
2,0.03333333333333333,1539,0.9500000000000001,3,20,19,{'random': 1},{'random': 1},42.75,0.75,0.03333333333333329,1.9999999999999976,random,2.2049217224121094
2,0.03333333333333333,2052,0.9500000000000001,3,20,19,{'random': 1},{'random': 1},57.0,1.0,0.03333333333333329,1.9999999999999976,random,2.891458034515381
2,0.03333333333333333,2052,0.9500000000000001,3,20,19,{'random': 1},{'random': 1},57.0,1.0,0.03333333333333329,1.9999999999999976,random,2.891458034515381
2,0.03333333333333333,2052,0.9500000000000001,3,20,19,{'random': 1},{'random': 1},57.0,1.0,0.03333333333333329,1.9999999999999976,random,2.891458034515381
1,0.016666666666666666,2052,0.9500000000000001,3,20,19,{'random': 1},{'random': 1},57.0,1.0,0.03333333333333329,1.9999999999999976,random,2.891458034515381
4,0.03333333333333333,1026,0.9500000000000001,3,40,38,{'random': 1},{'random': 1},28.5,0.25,0.03333333333333329,3.999999999999995,random,1.435744047164917
4,0.03333333333333333,1026,0.9500000000000001,3,40,38,{'random': 1},{'random': 1},28.5,0.25,0.03333333333333329,3.999999999999995,random,1.435744047164917
4,0.03333333333333333,1026,0.9500000000000001,3,40,38,{'random': 1},{'random': 1},28.5,0.25,0.03333333333333329,3.999999999999995,random,1.435744047164917
4,0.03333333333333333,1026,0.9500000000000001,3,40,38,{'random': 1},{'random': 1},28.5,0.25,0.03333333333333329,3.999999999999995,random,1.435744047164917
4,0.03333333333333333,2052,0.9500000000000001,3,40,38,{'random': 1},{'random': 1},57.0,0.5,0.03333333333333329,3.999999999999995,random,2.7128849029541016
2,0.016666666666666666,2052,0.9500000000000001,3,40,38,{'random': 1},{'random': 1},57.0,0.5,0.03333333333333329,3.999999999999995,random,2.7128849029541016
4,0.03333333333333333,2052,0.9500000000000001,3,40,38,{'random': 1},{'random': 1},57.0,0.5,0.03333333333333329,3.999999999999995,random,2.7128849029541016
4,0.03333333333333333,2052,0.9500000000000001,3,40,38,{'random': 1},{'random': 1},57.0,0.5,0.03333333333333329,3.999999999999995,random,2.7128849029541016
4,0.03333333333333333,3078,0.9500000000000001,3,40,38,{'random': 1},{'random': 1},85.5,0.75,0.03333333333333329,3.999999999999995,random,4.264392614364624
4,0.03333333333333333,3078,0.9500000000000001,3,40,38,{'random': 1},{'random': 1},85.5,0.75,0.03333333333333329,3.999999999999995,random,4.264392614364624
4,0.03333333333333333,3078,0.9500000000000001,3,40,38,{'random': 1},{'random': 1},85.5,0.75,0.03333333333333329,3.999999999999995,random,4.264392614364624
2,0.016666666666666666,3078,0.9500000000000001,3,40,38,{'random': 1},{'random': 1},85.5,0.75,0.03333333333333329,3.999999999999995,random,4.264392614364624
3,0.025,4104,0.9500000000000001,3,40,38,{'random': 1},{'random': 1},114.0,1.0,0.03333333333333329,3.999999999999995,random,5.291268825531006
4,0.03333333333333333,4104,0.9500000000000001,3,40,38,{'random': 1},{'random': 1},114.0,1.0,0.03333333333333329,3.999999999999995,random,5.291268825531006
4,0.03333333333333333,4104,0.9500000000000001,3,40,38,{'random': 1},{'random': 1},114.0,1.0,0.03333333333333329,3.999999999999995,random,5.291268825531006
2,0.016666666666666666,4104,0.9500000000000001,3,40,38,{'random': 1},{'random': 1},114.0,1.0,0.03333333333333329,3.999999999999995,random,5.291268825531006
6,0.03333333333333333,1539,0.9500000000000001,3,60,57,{'random': 1},{'random': 1},42.75,0.25,0.03333333333333329,5.999999999999992,random,2.0978784561157227
3,0.016666666666666666,1539,0.9500000000000001,3,60,57,{'random': 1},{'random': 1},42.75,0.25,0.03333333333333329,5.999999999999992,random,2.0978784561157227
6,0.03333333333333333,1539,0.9500000000000001,3,60,57,{'random': 1},{'random': 1},42.75,0.25,0.03333333333333329,5.999999999999992,random,2.0978784561157227
5,0.027777777777777776,1539,0.9500000000000001,3,60,57,{'random': 1},{'random': 1},42.75,0.25,0.03333333333333329,5.999999999999992,random,2.0978784561157227
6,0.03333333333333333,3078,0.9500000000000001,3,60,57,{'random': 1},{'random': 1},85.5,0.5,0.03333333333333329,5.999999999999992,random,4.155728340148926
6,0.03333333333333333,3078,0.9500000000000001,3,60,57,{'random': 1},{'random': 1},85.5,0.5,0.03333333333333329,5.999999999999992,random,4.155728340148926
5,0.027777777777777776,3078,0.9500000000000001,3,60,57,{'random': 1},{'random': 1},85.5,0.5,0.03333333333333329,5.999999999999992,random,4.155728340148926
6,0.03333333333333333,3078,0.9500000000000001,3,60,57,{'random': 1},{'random': 1},85.5,0.5,0.03333333333333329,5.999999999999992,random,4.155728340148926
6,0.03333333333333333,4617,0.9500000000000001,3,60,57,{'random': 1},{'random': 1},128.25,0.75,0.03333333333333329,5.999999999999992,random,6.365998029708862
6,0.03333333333333333,4617,0.9500000000000001,3,60,57,{'random': 1},{'random': 1},128.25,0.75,0.03333333333333329,5.999999999999992,random,6.365998029708862
5,0.027777777777777776,4617,0.9500000000000001,3,60,57,{'random': 1},{'random': 1},128.25,0.75,0.03333333333333329,5.999999999999992,random,6.365998029708862
4,0.022222222222222223,4617,0.9500000000000001,3,60,57,{'random': 1},{'random': 1},128.25,0.75,0.03333333333333329,5.999999999999992,random,6.365998029708862
5,0.027777777777777776,6156,0.9500000000000001,3,60,57,{'random': 1},{'random': 1},171.0,1.0,0.03333333333333329,5.999999999999992,random,8.436322212219238
4,0.022222222222222223,6156,0.9500000000000001,3,60,57,{'random': 1},{'random': 1},171.0,1.0,0.03333333333333329,5.999999999999992,random,8.436322212219238
5,0.027777777777777776,6156,0.9500000000000001,3,60,57,{'random': 1},{'random': 1},171.0,1.0,0.03333333333333329,5.999999999999992,random,8.436322212219238
4,0.022222222222222223,6156,0.9500000000000001,3,60,57,{'random': 1},{'random': 1},171.0,1.0,0.03333333333333329,5.999999999999992,random,8.436322212219238
0,0.0,540,1.0,3,20,20,{'random': 1},{'random': 1},15.0,0.25,0.0,0.0,random,0.7459933757781982
0,0.0,540,1.0,3,20,20,{'random': 1},{'random': 1},15.0,0.25,0.0,0.0,random,0.7459933757781982
0,0.0,540,1.0,3,20,20,{'random': 1},{'random': 1},15.0,0.25,0.0,0.0,random,0.7459933757781982
0,0.0,540,1.0,3,20,20,{'random': 1},{'random': 1},15.0,0.25,0.0,0.0,random,0.7459933757781982
0,0.0,1080,1.0,3,20,20,{'random': 1},{'random': 1},30.0,0.5,0.0,0.0,random,1.7144463062286377
0,0.0,1080,1.0,3,20,20,{'random': 1},{'random': 1},30.0,0.5,0.0,0.0,random,1.7144463062286377
0,0.0,1080,1.0,3,20,20,{'random': 1},{'random': 1},30.0,0.5,0.0,0.0,random,1.7144463062286377
0,0.0,1080,1.0,3,20,20,{'random': 1},{'random': 1},30.0,0.5,0.0,0.0,random,1.7144463062286377
0,0.0,1620,1.0,3,20,20,{'random': 1},{'random': 1},45.0,0.75,0.0,0.0,random,2.231088876724243
0,0.0,1620,1.0,3,20,20,{'random': 1},{'random': 1},45.0,0.75,0.0,0.0,random,2.231088876724243
0,0.0,1620,1.0,3,20,20,{'random': 1},{'random': 1},45.0,0.75,0.0,0.0,random,2.231088876724243
0,0.0,1620,1.0,3,20,20,{'random': 1},{'random': 1},45.0,0.75,0.0,0.0,random,2.231088876724243
0,0.0,2160,1.0,3,20,20,{'random': 1},{'random': 1},60.0,1.0,0.0,0.0,random,3.4613451957702637
0,0.0,2160,1.0,3,20,20,{'random': 1},{'random': 1},60.0,1.0,0.0,0.0,random,3.4613451957702637
0,0.0,2160,1.0,3,20,20,{'random': 1},{'random': 1},60.0,1.0,0.0,0.0,random,3.4613451957702637
0,0.0,2160,1.0,3,20,20,{'random': 1},{'random': 1},60.0,1.0,0.0,0.0,random,3.4613451957702637
0,0.0,1080,1.0,3,40,40,{'random': 1},{'random': 1},30.0,0.25,0.0,0.0,random,1.5913012027740479
0,0.0,1080,1.0,3,40,40,{'random': 1},{'random': 1},30.0,0.25,0.0,0.0,random,1.5913012027740479
0,0.0,1080,1.0,3,40,40,{'random': 1},{'random': 1},30.0,0.25,0.0,0.0,random,1.5913012027740479
0,0.0,1080,1.0,3,40,40,{'random': 1},{'random': 1},30.0,0.25,0.0,0.0,random,1.5913012027740479
0,0.0,2160,1.0,3,40,40,{'random': 1},{'random': 1},60.0,0.5,0.0,0.0,random,3.201115846633911
0,0.0,2160,1.0,3,40,40,{'random': 1},{'random': 1},60.0,0.5,0.0,0.0,random,3.201115846633911
0,0.0,2160,1.0,3,40,40,{'random': 1},{'random': 1},60.0,0.5,0.0,0.0,random,3.201115846633911
0,0.0,2160,1.0,3,40,40,{'random': 1},{'random': 1},60.0,0.5,0.0,0.0,random,3.201115846633911
0,0.0,3240,1.0,3,40,40,{'random': 1},{'random': 1},90.0,0.75,0.0,0.0,random,4.793555498123169
0,0.0,3240,1.0,3,40,40,{'random': 1},{'random': 1},90.0,0.75,0.0,0.0,random,4.793555498123169
0,0.0,3240,1.0,3,40,40,{'random': 1},{'random': 1},90.0,0.75,0.0,0.0,random,4.793555498123169
0,0.0,3240,1.0,3,40,40,{'random': 1},{'random': 1},90.0,0.75,0.0,0.0,random,4.793555498123169
0,0.0,4320,1.0,3,40,40,{'random': 1},{'random': 1},120.0,1.0,0.0,0.0,random,5.940196990966797
0,0.0,4320,1.0,3,40,40,{'random': 1},{'random': 1},120.0,1.0,0.0,0.0,random,5.940196990966797
0,0.0,4320,1.0,3,40,40,{'random': 1},{'random': 1},120.0,1.0,0.0,0.0,random,5.940196990966797
0,0.0,4320,1.0,3,40,40,{'random': 1},{'random': 1},120.0,1.0,0.0,0.0,random,5.940196990966797
0,0.0,1620,1.0,3,60,60,{'random': 1},{'random': 1},45.0,0.25,0.0,0.0,random,2.427910804748535
0,0.0,1620,1.0,3,60,60,{'random': 1},{'random': 1},45.0,0.25,0.0,0.0,random,2.427910804748535
0,0.0,1620,1.0,3,60,60,{'random': 1},{'random': 1},45.0,0.25,0.0,0.0,random,2.427910804748535
0,0.0,1620,1.0,3,60,60,{'random': 1},{'random': 1},45.0,0.25,0.0,0.0,random,2.427910804748535
0,0.0,3240,1.0,3,60,60,{'random': 1},{'random': 1},90.0,0.5,0.0,0.0,random,5.0467445850372314
0,0.0,3240,1.0,3,60,60,{'random': 1},{'random': 1},90.0,0.5,0.0,0.0,random,5.0467445850372314
0,0.0,3240,1.0,3,60,60,{'random': 1},{'random': 1},90.0,0.5,0.0,0.0,random,5.0467445850372314
0,0.0,3240,1.0,3,60,60,{'random': 1},{'random': 1},90.0,0.5,0.0,0.0,random,5.0467445850372314
0,0.0,4860,1.0,3,60,60,{'random': 1},{'random': 1},135.0,0.75,0.0,0.0,random,9.258026361465454
0,0.0,4860,1.0,3,60,60,{'random': 1},{'random': 1},135.0,0.75,0.0,0.0,random,9.258026361465454
0,0.0,4860,1.0,3,60,60,{'random': 1},{'random': 1},135.0,0.75,0.0,0.0,random,9.258026361465454
0,0.0,4860,1.0,3,60,60,{'random': 1},{'random': 1},135.0,0.75,0.0,0.0,random,9.258026361465454
0,0.0,6480,1.0,3,60,60,{'random': 1},{'random': 1},180.0,1.0,0.0,0.0,random,12.828671932220459
0,0.0,6480,1.0,3,60,60,{'random': 1},{'random': 1},180.0,1.0,0.0,0.0,random,12.828671932220459
0,0.0,6480,1.0,3,60,60,{'random': 1},{'random': 1},180.0,1.0,0.0,0.0,random,12.828671932220459
0,0.0,6480,1.0,3,60,60,{'random': 1},{'random': 1},180.0,1.0,0.0,0.0,random,12.828671932220459
0,0.0,0,0.0,4,20,0,{'random': 1},{'random': 1},0.0,0.25,0.0,0.0,random,0.024930238723754883
0,0.0,0,0.0,4,20,0,{'random': 1},{'random': 1},0.0,0.25,0.0,0.0,random,0.024930238723754883
0,0.0,0,0.0,4,20,0,{'random': 1},{'random': 1},0.0,0.25,0.0,0.0,random,0.024930238723754883
0,0.0,0,0.0,4,20,0,{'random': 1},{'random': 1},0.0,0.25,0.0,0.0,random,0.024930238723754883
0,0.0,0,0.0,4,20,0,{'random': 1},{'random': 1},0.0,0.5,0.0,0.0,random,0.02197861671447754
0,0.0,0,0.0,4,20,0,{'random': 1},{'random': 1},0.0,0.5,0.0,0.0,random,0.02197861671447754
0,0.0,0,0.0,4,20,0,{'random': 1},{'random': 1},0.0,0.5,0.0,0.0,random,0.02197861671447754
0,0.0,0,0.0,4,20,0,{'random': 1},{'random': 1},0.0,0.5,0.0,0.0,random,0.02197861671447754
0,0.0,0,0.0,4,20,0,{'random': 1},{'random': 1},0.0,0.75,0.0,0.0,random,0.02192401885986328
0,0.0,0,0.0,4,20,0,{'random': 1},{'random': 1},0.0,0.75,0.0,0.0,random,0.02192401885986328
0,0.0,0,0.0,4,20,0,{'random': 1},{'random': 1},0.0,0.75,0.0,0.0,random,0.02192401885986328
0,0.0,0,0.0,4,20,0,{'random': 1},{'random': 1},0.0,0.75,0.0,0.0,random,0.02192401885986328
0,0.0,0,0.0,4,20,0,{'random': 1},{'random': 1},0.0,1.0,0.0,0.0,random,0.021976709365844727
0,0.0,0,0.0,4,20,0,{'random': 1},{'random': 1},0.0,1.0,0.0,0.0,random,0.021976709365844727
0,0.0,0,0.0,4,20,0,{'random': 1},{'random': 1},0.0,1.0,0.0,0.0,random,0.021976709365844727
0,0.0,0,0.0,4,20,0,{'random': 1},{'random': 1},0.0,1.0,0.0,0.0,random,0.021976709365844727
0,0.0,0,0.0,4,40,0,{'random': 1},{'random': 1},0.0,0.25,0.0,0.0,random,0.02094554901123047
0,0.0,0,0.0,4,40,0,{'random': 1},{'random': 1},0.0,0.25,0.0,0.0,random,0.02094554901123047
0,0.0,0,0.0,4,40,0,{'random': 1},{'random': 1},0.0,0.25,0.0,0.0,random,0.02094554901123047
0,0.0,0,0.0,4,40,0,{'random': 1},{'random': 1},0.0,0.25,0.0,0.0,random,0.02094554901123047
0,0.0,0,0.0,4,40,0,{'random': 1},{'random': 1},0.0,0.5,0.0,0.0,random,0.022904396057128906
0,0.0,0,0.0,4,40,0,{'random': 1},{'random': 1},0.0,0.5,0.0,0.0,random,0.022904396057128906
0,0.0,0,0.0,4,40,0,{'random': 1},{'random': 1},0.0,0.5,0.0,0.0,random,0.022904396057128906
0,0.0,0,0.0,4,40,0,{'random': 1},{'random': 1},0.0,0.5,0.0,0.0,random,0.022904396057128906
0,0.0,0,0.0,4,40,0,{'random': 1},{'random': 1},0.0,0.75,0.0,0.0,random,0.020978927612304688
0,0.0,0,0.0,4,40,0,{'random': 1},{'random': 1},0.0,0.75,0.0,0.0,random,0.020978927612304688
0,0.0,0,0.0,4,40,0,{'random': 1},{'random': 1},0.0,0.75,0.0,0.0,random,0.020978927612304688
0,0.0,0,0.0,4,40,0,{'random': 1},{'random': 1},0.0,0.75,0.0,0.0,random,0.020978927612304688
0,0.0,0,0.0,4,40,0,{'random': 1},{'random': 1},0.0,1.0,0.0,0.0,random,0.020946502685546875
0,0.0,0,0.0,4,40,0,{'random': 1},{'random': 1},0.0,1.0,0.0,0.0,random,0.020946502685546875
0,0.0,0,0.0,4,40,0,{'random': 1},{'random': 1},0.0,1.0,0.0,0.0,random,0.020946502685546875
0,0.0,0,0.0,4,40,0,{'random': 1},{'random': 1},0.0,1.0,0.0,0.0,random,0.020946502685546875
0,0.0,0,0.0,4,60,0,{'random': 1},{'random': 1},0.0,0.25,0.0,0.0,random,0.01994490623474121
0,0.0,0,0.0,4,60,0,{'random': 1},{'random': 1},0.0,0.25,0.0,0.0,random,0.01994490623474121
0,0.0,0,0.0,4,60,0,{'random': 1},{'random': 1},0.0,0.25,0.0,0.0,random,0.01994490623474121
0,0.0,0,0.0,4,60,0,{'random': 1},{'random': 1},0.0,0.25,0.0,0.0,random,0.01994490623474121
0,0.0,0,0.0,4,60,0,{'random': 1},{'random': 1},0.0,0.5,0.0,0.0,random,0.01993703842163086
0,0.0,0,0.0,4,60,0,{'random': 1},{'random': 1},0.0,0.5,0.0,0.0,random,0.01993703842163086
0,0.0,0,0.0,4,60,0,{'random': 1},{'random': 1},0.0,0.5,0.0,0.0,random,0.01993703842163086
0,0.0,0,0.0,4,60,0,{'random': 1},{'random': 1},0.0,0.5,0.0,0.0,random,0.01993703842163086
0,0.0,0,0.0,4,60,0,{'random': 1},{'random': 1},0.0,0.75,0.0,0.0,random,0.019955873489379883
0,0.0,0,0.0,4,60,0,{'random': 1},{'random': 1},0.0,0.75,0.0,0.0,random,0.019955873489379883
0,0.0,0,0.0,4,60,0,{'random': 1},{'random': 1},0.0,0.75,0.0,0.0,random,0.019955873489379883
0,0.0,0,0.0,4,60,0,{'random': 1},{'random': 1},0.0,0.75,0.0,0.0,random,0.019955873489379883
0,0.0,0,0.0,4,60,0,{'random': 1},{'random': 1},0.0,1.0,0.0,0.0,random,0.019951581954956055
0,0.0,0,0.0,4,60,0,{'random': 1},{'random': 1},0.0,1.0,0.0,0.0,random,0.019951581954956055
0,0.0,0,0.0,4,60,0,{'random': 1},{'random': 1},0.0,1.0,0.0,0.0,random,0.019951581954956055
0,0.0,0,0.0,4,60,0,{'random': 1},{'random': 1},0.0,1.0,0.0,0.0,random,0.019951581954956055
2,0.025,36,0.05,4,20,1,{'random': 1},{'random': 1},1.0,0.25,0.037500000000000006,3.0000000000000004,random,0.07380318641662598
2,0.025,36,0.05,4,20,1,{'random': 1},{'random': 1},1.0,0.25,0.037500000000000006,3.0000000000000004,random,0.07380318641662598
2,0.025,36,0.05,4,20,1,{'random': 1},{'random': 1},1.0,0.25,0.037500000000000006,3.0000000000000004,random,0.07380318641662598
3,0.0375,36,0.05,4,20,1,{'random': 1},{'random': 1},1.0,0.25,0.037500000000000006,3.0000000000000004,random,0.07380318641662598
1,0.0125,72,0.05,4,20,1,{'random': 1},{'random': 1},2.0,0.5,0.037500000000000006,3.0000000000000004,random,0.14262175559997559
1,0.0125,72,0.05,4,20,1,{'random': 1},{'random': 1},2.0,0.5,0.037500000000000006,3.0000000000000004,random,0.14262175559997559
2,0.025,72,0.05,4,20,1,{'random': 1},{'random': 1},2.0,0.5,0.037500000000000006,3.0000000000000004,random,0.14262175559997559
1,0.0125,72,0.05,4,20,1,{'random': 1},{'random': 1},2.0,0.5,0.037500000000000006,3.0000000000000004,random,0.14262175559997559
2,0.025,108,0.05,4,20,1,{'random': 1},{'random': 1},3.0,0.75,0.037500000000000006,3.0000000000000004,random,0.17909979820251465
1,0.0125,108,0.05,4,20,1,{'random': 1},{'random': 1},3.0,0.75,0.037500000000000006,3.0000000000000004,random,0.17909979820251465
2,0.025,108,0.05,4,20,1,{'random': 1},{'random': 1},3.0,0.75,0.037500000000000006,3.0000000000000004,random,0.17909979820251465
1,0.0125,108,0.05,4,20,1,{'random': 1},{'random': 1},3.0,0.75,0.037500000000000006,3.0000000000000004,random,0.17909979820251465
2,0.025,144,0.05,4,20,1,{'random': 1},{'random': 1},4.0,1.0,0.037500000000000006,3.0000000000000004,random,0.24432730674743652
1,0.0125,144,0.05,4,20,1,{'random': 1},{'random': 1},4.0,1.0,0.037500000000000006,3.0000000000000004,random,0.24432730674743652
1,0.0125,144,0.05,4,20,1,{'random': 1},{'random': 1},4.0,1.0,0.037500000000000006,3.0000000000000004,random,0.24432730674743652
1,0.0125,144,0.05,4,20,1,{'random': 1},{'random': 1},4.0,1.0,0.037500000000000006,3.0000000000000004,random,0.24432730674743652
3,0.01875,72,0.05,4,40,2,{'random': 1},{'random': 1},2.0,0.25,0.037500000000000006,6.000000000000001,random,0.1707463264465332
3,0.01875,72,0.05,4,40,2,{'random': 1},{'random': 1},2.0,0.25,0.037500000000000006,6.000000000000001,random,0.1707463264465332
2,0.0125,72,0.05,4,40,2,{'random': 1},{'random': 1},2.0,0.25,0.037500000000000006,6.000000000000001,random,0.1707463264465332
2,0.0125,72,0.05,4,40,2,{'random': 1},{'random': 1},2.0,0.25,0.037500000000000006,6.000000000000001,random,0.1707463264465332
4,0.025,144,0.05,4,40,2,{'random': 1},{'random': 1},4.0,0.5,0.037500000000000006,6.000000000000001,random,0.2772650718688965
4,0.025,144,0.05,4,40,2,{'random': 1},{'random': 1},4.0,0.5,0.037500000000000006,6.000000000000001,random,0.2772650718688965
1,0.00625,144,0.05,4,40,2,{'random': 1},{'random': 1},4.0,0.5,0.037500000000000006,6.000000000000001,random,0.2772650718688965
3,0.01875,144,0.05,4,40,2,{'random': 1},{'random': 1},4.0,0.5,0.037500000000000006,6.000000000000001,random,0.2772650718688965
2,0.0125,216,0.05,4,40,2,{'random': 1},{'random': 1},6.0,0.75,0.037500000000000006,6.000000000000001,random,0.364849328994751
2,0.0125,216,0.05,4,40,2,{'random': 1},{'random': 1},6.0,0.75,0.037500000000000006,6.000000000000001,random,0.364849328994751
2,0.0125,216,0.05,4,40,2,{'random': 1},{'random': 1},6.0,0.75,0.037500000000000006,6.000000000000001,random,0.364849328994751
4,0.025,216,0.05,4,40,2,{'random': 1},{'random': 1},6.0,0.75,0.037500000000000006,6.000000000000001,random,0.364849328994751
1,0.00625,288,0.05,4,40,2,{'random': 1},{'random': 1},8.0,1.0,0.037500000000000006,6.000000000000001,random,0.47933435440063477
3,0.01875,288,0.05,4,40,2,{'random': 1},{'random': 1},8.0,1.0,0.037500000000000006,6.000000000000001,random,0.47933435440063477
3,0.01875,288,0.05,4,40,2,{'random': 1},{'random': 1},8.0,1.0,0.037500000000000006,6.000000000000001,random,0.47933435440063477
1,0.00625,288,0.05,4,40,2,{'random': 1},{'random': 1},8.0,1.0,0.037500000000000006,6.000000000000001,random,0.47933435440063477
3,0.0125,108,0.05,4,60,3,{'random': 1},{'random': 1},3.0,0.25,0.037500000000000006,9.000000000000002,random,0.21343016624450684
3,0.0125,108,0.05,4,60,3,{'random': 1},{'random': 1},3.0,0.25,0.037500000000000006,9.000000000000002,random,0.21343016624450684
2,0.008333333333333333,108,0.05,4,60,3,{'random': 1},{'random': 1},3.0,0.25,0.037500000000000006,9.000000000000002,random,0.21343016624450684
4,0.016666666666666666,108,0.05,4,60,3,{'random': 1},{'random': 1},3.0,0.25,0.037500000000000006,9.000000000000002,random,0.21343016624450684
4,0.016666666666666666,216,0.05,4,60,3,{'random': 1},{'random': 1},6.0,0.5,0.037500000000000006,9.000000000000002,random,0.38797903060913086
3,0.0125,216,0.05,4,60,3,{'random': 1},{'random': 1},6.0,0.5,0.037500000000000006,9.000000000000002,random,0.38797903060913086
2,0.008333333333333333,216,0.05,4,60,3,{'random': 1},{'random': 1},6.0,0.5,0.037500000000000006,9.000000000000002,random,0.38797903060913086
4,0.016666666666666666,216,0.05,4,60,3,{'random': 1},{'random': 1},6.0,0.5,0.037500000000000006,9.000000000000002,random,0.38797903060913086
2,0.008333333333333333,324,0.05,4,60,3,{'random': 1},{'random': 1},9.0,0.75,0.037500000000000006,9.000000000000002,random,0.7639751434326172
3,0.0125,324,0.05,4,60,3,{'random': 1},{'random': 1},9.0,0.75,0.037500000000000006,9.000000000000002,random,0.7639751434326172
3,0.0125,324,0.05,4,60,3,{'random': 1},{'random': 1},9.0,0.75,0.037500000000000006,9.000000000000002,random,0.7639751434326172
4,0.016666666666666666,324,0.05,4,60,3,{'random': 1},{'random': 1},9.0,0.75,0.037500000000000006,9.000000000000002,random,0.7639751434326172
2,0.008333333333333333,432,0.05,4,60,3,{'random': 1},{'random': 1},12.0,1.0,0.037500000000000006,9.000000000000002,random,0.823815107345581
3,0.0125,432,0.05,4,60,3,{'random': 1},{'random': 1},12.0,1.0,0.037500000000000006,9.000000000000002,random,0.823815107345581
3,0.0125,432,0.05,4,60,3,{'random': 1},{'random': 1},12.0,1.0,0.037500000000000006,9.000000000000002,random,0.823815107345581
2,0.008333333333333333,432,0.05,4,60,3,{'random': 1},{'random': 1},12.0,1.0,0.037500000000000006,9.000000000000002,random,0.823815107345581
2,0.025,72,0.1,4,20,2,{'random': 1},{'random': 1},2.0,0.25,0.07500000000000001,6.000000000000001,random,0.17256975173950195
2,0.025,72,0.1,4,20,2,{'random': 1},{'random': 1},2.0,0.25,0.07500000000000001,6.000000000000001,random,0.17256975173950195
1,0.0125,72,0.1,4,20,2,{'random': 1},{'random': 1},2.0,0.25,0.07500000000000001,6.000000000000001,random,0.17256975173950195
2,0.025,72,0.1,4,20,2,{'random': 1},{'random': 1},2.0,0.25,0.07500000000000001,6.000000000000001,random,0.17256975173950195
3,0.0375,144,0.1,4,20,2,{'random': 1},{'random': 1},4.0,0.5,0.07500000000000001,6.000000000000001,random,0.34508728981018066
2,0.025,144,0.1,4,20,2,{'random': 1},{'random': 1},4.0,0.5,0.07500000000000001,6.000000000000001,random,0.34508728981018066
1,0.0125,144,0.1,4,20,2,{'random': 1},{'random': 1},4.0,0.5,0.07500000000000001,6.000000000000001,random,0.34508728981018066
1,0.0125,144,0.1,4,20,2,{'random': 1},{'random': 1},4.0,0.5,0.07500000000000001,6.000000000000001,random,0.34508728981018066
2,0.025,216,0.1,4,20,2,{'random': 1},{'random': 1},6.0,0.75,0.07500000000000001,6.000000000000001,random,0.5002036094665527
1,0.0125,216,0.1,4,20,2,{'random': 1},{'random': 1},6.0,0.75,0.07500000000000001,6.000000000000001,random,0.5002036094665527
3,0.0375,216,0.1,4,20,2,{'random': 1},{'random': 1},6.0,0.75,0.07500000000000001,6.000000000000001,random,0.5002036094665527
2,0.025,216,0.1,4,20,2,{'random': 1},{'random': 1},6.0,0.75,0.07500000000000001,6.000000000000001,random,0.5002036094665527
1,0.0125,288,0.1,4,20,2,{'random': 1},{'random': 1},8.0,1.0,0.07500000000000001,6.000000000000001,random,0.8168456554412842
1,0.0125,288,0.1,4,20,2,{'random': 1},{'random': 1},8.0,1.0,0.07500000000000001,6.000000000000001,random,0.8168456554412842
2,0.025,288,0.1,4,20,2,{'random': 1},{'random': 1},8.0,1.0,0.07500000000000001,6.000000000000001,random,0.8168456554412842
3,0.0375,288,0.1,4,20,2,{'random': 1},{'random': 1},8.0,1.0,0.07500000000000001,6.000000000000001,random,0.8168456554412842
3,0.01875,144,0.1,4,40,4,{'random': 1},{'random': 1},4.0,0.25,0.07500000000000001,12.000000000000002,random,0.4159049987792969
3,0.01875,144,0.1,4,40,4,{'random': 1},{'random': 1},4.0,0.25,0.07500000000000001,12.000000000000002,random,0.4159049987792969
4,0.025,144,0.1,4,40,4,{'random': 1},{'random': 1},4.0,0.25,0.07500000000000001,12.000000000000002,random,0.4159049987792969
1,0.00625,144,0.1,4,40,4,{'random': 1},{'random': 1},4.0,0.25,0.07500000000000001,12.000000000000002,random,0.4159049987792969
3,0.01875,288,0.1,4,40,4,{'random': 1},{'random': 1},8.0,0.5,0.07500000000000001,12.000000000000002,random,0.6254000663757324
2,0.0125,288,0.1,4,40,4,{'random': 1},{'random': 1},8.0,0.5,0.07500000000000001,12.000000000000002,random,0.6254000663757324
4,0.025,288,0.1,4,40,4,{'random': 1},{'random': 1},8.0,0.5,0.07500000000000001,12.000000000000002,random,0.6254000663757324
5,0.03125,288,0.1,4,40,4,{'random': 1},{'random': 1},8.0,0.5,0.07500000000000001,12.000000000000002,random,0.6254000663757324
2,0.0125,432,0.1,4,40,4,{'random': 1},{'random': 1},12.0,0.75,0.07500000000000001,12.000000000000002,random,0.7835159301757812
2,0.0125,432,0.1,4,40,4,{'random': 1},{'random': 1},12.0,0.75,0.07500000000000001,12.000000000000002,random,0.7835159301757812
1,0.00625,432,0.1,4,40,4,{'random': 1},{'random': 1},12.0,0.75,0.07500000000000001,12.000000000000002,random,0.7835159301757812
5,0.03125,432,0.1,4,40,4,{'random': 1},{'random': 1},12.0,0.75,0.07500000000000001,12.000000000000002,random,0.7835159301757812
