disorder,prop_disorder,n_agents,p,s,m,n,dict_get_mode,dict_return_mode,avg_demand,avg_util,max_prop_disorder,max_disorder,scenario,run_time,single_stack_disorder
13,0.13,1000,0.55,5,20,11,{'random': 1},{'random': 1},27.77777777777778,0.5050505050505051,0.21999999999999997,21.999999999999996,random,1.3853263854980469,
10,0.1,1000,0.55,5,20,11,{'random': 1},{'random': 1},27.77777777777778,0.5050505050505051,0.21999999999999997,21.999999999999996,random,1.3853263854980469,
2,0.02,1000,0.55,5,20,11,{'random': 1},{'random': 1},27.77777777777778,0.5050505050505051,0.21999999999999997,21.999999999999996,random,1.3853263854980469,
12,0.12,1000,0.55,5,20,11,{'random': 1},{'random': 1},27.77777777777778,0.5050505050505051,0.21999999999999997,21.999999999999996,random,1.3853263854980469,
36,0.18,1000,0.55,5,40,22,{'random': 1},{'random': 1},27.77777777777778,0.25252525252525254,0.21999999999999997,43.99999999999999,random,1.3359463214874268,
19,0.095,1000,0.55,5,40,22,{'random': 1},{'random': 1},27.77777777777778,0.25252525252525254,0.21999999999999997,43.99999999999999,random,1.3359463214874268,
25,0.125,1000,0.55,5,40,22,{'random': 1},{'random': 1},27.77777777777778,0.25252525252525254,0.21999999999999997,43.99999999999999,random,1.3359463214874268,
20,0.1,1000,0.55,5,40,22,{'random': 1},{'random': 1},27.77777777777778,0.25252525252525254,0.21999999999999997,43.99999999999999,random,1.3359463214874268,
36,0.12,1000,0.55,5,60,33,{'random': 1},{'random': 1},27.77777777777778,0.16835016835016836,0.21999999999999997,65.99999999999999,random,1.3220446109771729,
27,0.09,1000,0.55,5,60,33,{'random': 1},{'random': 1},27.77777777777778,0.16835016835016836,0.21999999999999997,65.99999999999999,random,1.3220446109771729,
18,0.06,1000,0.55,5,60,33,{'random': 1},{'random': 1},27.77777777777778,0.16835016835016836,0.21999999999999997,65.99999999999999,random,1.3220446109771729,
37,0.12333333333333334,1000,0.55,5,60,33,{'random': 1},{'random': 1},27.77777777777778,0.16835016835016836,0.21999999999999997,65.99999999999999,random,1.3220446109771729,
9,0.09,1000,0.6000000000000001,5,20,12,{'random': 1},{'random': 1},27.77777777777778,0.46296296296296297,0.23999999999999994,23.999999999999993,random,1.3588507175445557,
6,0.06,1000,0.6000000000000001,5,20,12,{'random': 1},{'random': 1},27.77777777777778,0.46296296296296297,0.23999999999999994,23.999999999999993,random,1.3588507175445557,
5,0.05,1000,0.6000000000000001,5,20,12,{'random': 1},{'random': 1},27.77777777777778,0.46296296296296297,0.23999999999999994,23.999999999999993,random,1.3588507175445557,
10,0.1,1000,0.6000000000000001,5,20,12,{'random': 1},{'random': 1},27.77777777777778,0.46296296296296297,0.23999999999999994,23.999999999999993,random,1.3588507175445557,
24,0.12,1000,0.6000000000000001,5,40,24,{'random': 1},{'random': 1},27.77777777777778,0.23148148148148148,0.23999999999999994,47.999999999999986,random,1.324507236480713,
20,0.1,1000,0.6000000000000001,5,40,24,{'random': 1},{'random': 1},27.77777777777778,0.23148148148148148,0.23999999999999994,47.999999999999986,random,1.324507236480713,
20,0.1,1000,0.6000000000000001,5,40,24,{'random': 1},{'random': 1},27.77777777777778,0.23148148148148148,0.23999999999999994,47.999999999999986,random,1.324507236480713,
19,0.095,1000,0.6000000000000001,5,40,24,{'random': 1},{'random': 1},27.77777777777778,0.23148148148148148,0.23999999999999994,47.999999999999986,random,1.324507236480713,
36,0.12,1000,0.6000000000000001,5,60,36,{'random': 1},{'random': 1},27.77777777777778,0.15432098765432098,0.23999999999999994,71.99999999999999,random,1.3688552379608154,
37,0.12333333333333334,1000,0.6000000000000001,5,60,36,{'random': 1},{'random': 1},27.77777777777778,0.15432098765432098,0.23999999999999994,71.99999999999999,random,1.3688552379608154,
33,0.11,1000,0.6000000000000001,5,60,36,{'random': 1},{'random': 1},27.77777777777778,0.15432098765432098,0.23999999999999994,71.99999999999999,random,1.3688552379608154,
22,0.07333333333333333,1000,0.6000000000000001,5,60,36,{'random': 1},{'random': 1},27.77777777777778,0.15432098765432098,0.23999999999999994,71.99999999999999,random,1.3688552379608154,
13,0.13,1000,0.65,5,20,13,{'random': 1},{'random': 1},27.77777777777778,0.4273504273504274,0.20999999999999996,20.999999999999996,random,1.3489129543304443,
10,0.1,1000,0.65,5,20,13,{'random': 1},{'random': 1},27.77777777777778,0.4273504273504274,0.20999999999999996,20.999999999999996,random,1.3489129543304443,
12,0.12,1000,0.65,5,20,13,{'random': 1},{'random': 1},27.77777777777778,0.4273504273504274,0.20999999999999996,20.999999999999996,random,1.3489129543304443,
9,0.09,1000,0.65,5,20,13,{'random': 1},{'random': 1},27.77777777777778,0.4273504273504274,0.20999999999999996,20.999999999999996,random,1.3489129543304443,
14,0.07,1000,0.65,5,40,26,{'random': 1},{'random': 1},27.77777777777778,0.2136752136752137,0.20999999999999996,41.99999999999999,random,1.432708501815796,
17,0.085,1000,0.65,5,40,26,{'random': 1},{'random': 1},27.77777777777778,0.2136752136752137,0.20999999999999996,41.99999999999999,random,1.432708501815796,
29,0.145,1000,0.65,5,40,26,{'random': 1},{'random': 1},27.77777777777778,0.2136752136752137,0.20999999999999996,41.99999999999999,random,1.432708501815796,
30,0.15,1000,0.65,5,40,26,{'random': 1},{'random': 1},27.77777777777778,0.2136752136752137,0.20999999999999996,41.99999999999999,random,1.432708501815796,
33,0.11,1000,0.65,5,60,39,{'random': 1},{'random': 1},27.77777777777778,0.14245014245014245,0.20999999999999996,62.999999999999986,random,1.3613357543945312,
32,0.10666666666666667,1000,0.65,5,60,39,{'random': 1},{'random': 1},27.77777777777778,0.14245014245014245,0.20999999999999996,62.999999999999986,random,1.3613357543945312,
30,0.1,1000,0.65,5,60,39,{'random': 1},{'random': 1},27.77777777777778,0.14245014245014245,0.20999999999999996,62.999999999999986,random,1.3613357543945312,
39,0.13,1000,0.65,5,60,39,{'random': 1},{'random': 1},27.77777777777778,0.14245014245014245,0.20999999999999996,62.999999999999986,random,1.3613357543945312,
5,0.05,1000,0.7000000000000001,5,20,14,{'random': 1},{'random': 1},27.77777777777778,0.39682539682539686,0.17999999999999997,17.999999999999996,random,1.3962962627410889,
10,0.1,1000,0.7000000000000001,5,20,14,{'random': 1},{'random': 1},27.77777777777778,0.39682539682539686,0.17999999999999997,17.999999999999996,random,1.3962962627410889,
12,0.12,1000,0.7000000000000001,5,20,14,{'random': 1},{'random': 1},27.77777777777778,0.39682539682539686,0.17999999999999997,17.999999999999996,random,1.3962962627410889,
8,0.08,1000,0.7000000000000001,5,20,14,{'random': 1},{'random': 1},27.77777777777778,0.39682539682539686,0.17999999999999997,17.999999999999996,random,1.3962962627410889,
13,0.065,1000,0.7000000000000001,5,40,28,{'random': 1},{'random': 1},27.77777777777778,0.19841269841269843,0.17999999999999997,35.99999999999999,random,1.323976755142212,
16,0.08,1000,0.7000000000000001,5,40,28,{'random': 1},{'random': 1},27.77777777777778,0.19841269841269843,0.17999999999999997,35.99999999999999,random,1.323976755142212,
15,0.075,1000,0.7000000000000001,5,40,28,{'random': 1},{'random': 1},27.77777777777778,0.19841269841269843,0.17999999999999997,35.99999999999999,random,1.323976755142212,
17,0.085,1000,0.7000000000000001,5,40,28,{'random': 1},{'random': 1},27.77777777777778,0.19841269841269843,0.17999999999999997,35.99999999999999,random,1.323976755142212,
32,0.10666666666666667,1000,0.7000000000000001,5,60,42,{'random': 1},{'random': 1},27.77777777777778,0.13227513227513227,0.17999999999999997,53.99999999999999,random,1.3265082836151123,
23,0.07666666666666666,1000,0.7000000000000001,5,60,42,{'random': 1},{'random': 1},27.77777777777778,0.13227513227513227,0.17999999999999997,53.99999999999999,random,1.3265082836151123,
35,0.11666666666666667,1000,0.7000000000000001,5,60,42,{'random': 1},{'random': 1},27.77777777777778,0.13227513227513227,0.17999999999999997,53.99999999999999,random,1.3265082836151123,
19,0.06333333333333334,1000,0.7000000000000001,5,60,42,{'random': 1},{'random': 1},27.77777777777778,0.13227513227513227,0.17999999999999997,53.99999999999999,random,1.3265082836151123,
8,0.08,1000,0.75,5,20,15,{'random': 1},{'random': 1},27.77777777777778,0.3703703703703704,0.15,15.0,random,1.3662781715393066,
10,0.1,1000,0.75,5,20,15,{'random': 1},{'random': 1},27.77777777777778,0.3703703703703704,0.15,15.0,random,1.3662781715393066,
10,0.1,1000,0.75,5,20,15,{'random': 1},{'random': 1},27.77777777777778,0.3703703703703704,0.15,15.0,random,1.3662781715393066,
10,0.1,1000,0.75,5,20,15,{'random': 1},{'random': 1},27.77777777777778,0.3703703703703704,0.15,15.0,random,1.3662781715393066,
23,0.115,1000,0.75,5,40,30,{'random': 1},{'random': 1},27.77777777777778,0.1851851851851852,0.15,30.0,random,1.3254611492156982,
21,0.105,1000,0.75,5,40,30,{'random': 1},{'random': 1},27.77777777777778,0.1851851851851852,0.15,30.0,random,1.3254611492156982,
15,0.075,1000,0.75,5,40,30,{'random': 1},{'random': 1},27.77777777777778,0.1851851851851852,0.15,30.0,random,1.3254611492156982,
21,0.105,1000,0.75,5,40,30,{'random': 1},{'random': 1},27.77777777777778,0.1851851851851852,0.15,30.0,random,1.3254611492156982,
38,0.12666666666666668,1000,0.75,5,60,45,{'random': 1},{'random': 1},27.77777777777778,0.1234567901234568,0.15,45.0,random,1.3044772148132324,
21,0.07,1000,0.75,5,60,45,{'random': 1},{'random': 1},27.77777777777778,0.1234567901234568,0.15,45.0,random,1.3044772148132324,
30,0.1,1000,0.75,5,60,45,{'random': 1},{'random': 1},27.77777777777778,0.1234567901234568,0.15,45.0,random,1.3044772148132324,
30,0.1,1000,0.75,5,60,45,{'random': 1},{'random': 1},27.77777777777778,0.1234567901234568,0.15,45.0,random,1.3044772148132324,
12,0.12,1000,0.8,5,20,16,{'random': 1},{'random': 1},27.77777777777778,0.3472222222222222,0.15999999999999998,15.999999999999998,random,1.3555688858032227,
10,0.1,1000,0.8,5,20,16,{'random': 1},{'random': 1},27.77777777777778,0.3472222222222222,0.15999999999999998,15.999999999999998,random,1.3555688858032227,
7,0.07,1000,0.8,5,20,16,{'random': 1},{'random': 1},27.77777777777778,0.3472222222222222,0.15999999999999998,15.999999999999998,random,1.3555688858032227,
8,0.08,1000,0.8,5,20,16,{'random': 1},{'random': 1},27.77777777777778,0.3472222222222222,0.15999999999999998,15.999999999999998,random,1.3555688858032227,
16,0.08,1000,0.8,5,40,32,{'random': 1},{'random': 1},27.77777777777778,0.1736111111111111,0.15999999999999998,31.999999999999996,random,1.306044578552246,
24,0.12,1000,0.8,5,40,32,{'random': 1},{'random': 1},27.77777777777778,0.1736111111111111,0.15999999999999998,31.999999999999996,random,1.306044578552246,
10,0.05,1000,0.8,5,40,32,{'random': 1},{'random': 1},27.77777777777778,0.1736111111111111,0.15999999999999998,31.999999999999996,random,1.306044578552246,
24,0.12,1000,0.8,5,40,32,{'random': 1},{'random': 1},27.77777777777778,0.1736111111111111,0.15999999999999998,31.999999999999996,random,1.306044578552246,
35,0.11666666666666667,1000,0.8,5,60,48,{'random': 1},{'random': 1},27.77777777777778,0.11574074074074074,0.15999999999999998,47.99999999999999,random,1.4008009433746338,
27,0.09,1000,0.8,5,60,48,{'random': 1},{'random': 1},27.77777777777778,0.11574074074074074,0.15999999999999998,47.99999999999999,random,1.4008009433746338,
26,0.08666666666666667,1000,0.8,5,60,48,{'random': 1},{'random': 1},27.77777777777778,0.11574074074074074,0.15999999999999998,47.99999999999999,random,1.4008009433746338,
22,0.07333333333333333,1000,0.8,5,60,48,{'random': 1},{'random': 1},27.77777777777778,0.11574074074074074,0.15999999999999998,47.99999999999999,random,1.4008009433746338,
9,0.09,1000,0.8500000000000001,5,20,17,{'random': 1},{'random': 1},27.77777777777778,0.32679738562091504,0.11999999999999993,11.999999999999993,random,1.3584105968475342,
6,0.06,1000,0.8500000000000001,5,20,17,{'random': 1},{'random': 1},27.77777777777778,0.32679738562091504,0.11999999999999993,11.999999999999993,random,1.3584105968475342,
9,0.09,1000,0.8500000000000001,5,20,17,{'random': 1},{'random': 1},27.77777777777778,0.32679738562091504,0.11999999999999993,11.999999999999993,random,1.3584105968475342,
8,0.08,1000,0.8500000000000001,5,20,17,{'random': 1},{'random': 1},27.77777777777778,0.32679738562091504,0.11999999999999993,11.999999999999993,random,1.3584105968475342,
13,0.065,1000,0.8500000000000001,5,40,34,{'random': 1},{'random': 1},27.77777777777778,0.16339869281045752,0.11999999999999993,23.999999999999986,random,1.3379254341125488,
15,0.075,1000,0.8500000000000001,5,40,34,{'random': 1},{'random': 1},27.77777777777778,0.16339869281045752,0.11999999999999993,23.999999999999986,random,1.3379254341125488,
13,0.065,1000,0.8500000000000001,5,40,34,{'random': 1},{'random': 1},27.77777777777778,0.16339869281045752,0.11999999999999993,23.999999999999986,random,1.3379254341125488,
23,0.115,1000,0.8500000000000001,5,40,34,{'random': 1},{'random': 1},27.77777777777778,0.16339869281045752,0.11999999999999993,23.999999999999986,random,1.3379254341125488,
13,0.043333333333333335,1000,0.8500000000000001,5,60,51,{'random': 1},{'random': 1},27.77777777777778,0.10893246187363835,0.11999999999999993,35.99999999999998,random,1.3703429698944092,
21,0.07,1000,0.8500000000000001,5,60,51,{'random': 1},{'random': 1},27.77777777777778,0.10893246187363835,0.11999999999999993,35.99999999999998,random,1.3703429698944092,
18,0.06,1000,0.8500000000000001,5,60,51,{'random': 1},{'random': 1},27.77777777777778,0.10893246187363835,0.11999999999999993,35.99999999999998,random,1.3703429698944092,
27,0.09,1000,0.8500000000000001,5,60,51,{'random': 1},{'random': 1},27.77777777777778,0.10893246187363835,0.11999999999999993,35.99999999999998,random,1.3703429698944092,
6,0.06,1000,0.9,5,20,18,{'random': 1},{'random': 1},27.77777777777778,0.30864197530864196,0.07999999999999999,7.999999999999999,random,1.3359451293945312,
6,0.06,1000,0.9,5,20,18,{'random': 1},{'random': 1},27.77777777777778,0.30864197530864196,0.07999999999999999,7.999999999999999,random,1.3359451293945312,
4,0.04,1000,0.9,5,20,18,{'random': 1},{'random': 1},27.77777777777778,0.30864197530864196,0.07999999999999999,7.999999999999999,random,1.3359451293945312,
6,0.06,1000,0.9,5,20,18,{'random': 1},{'random': 1},27.77777777777778,0.30864197530864196,0.07999999999999999,7.999999999999999,random,1.3359451293945312,
8,0.04,1000,0.9,5,40,36,{'random': 1},{'random': 1},27.77777777777778,0.15432098765432098,0.07999999999999999,15.999999999999998,random,1.41422438621521,
10,0.05,1000,0.9,5,40,36,{'random': 1},{'random': 1},27.77777777777778,0.15432098765432098,0.07999999999999999,15.999999999999998,random,1.41422438621521,
11,0.055,1000,0.9,5,40,36,{'random': 1},{'random': 1},27.77777777777778,0.15432098765432098,0.07999999999999999,15.999999999999998,random,1.41422438621521,
12,0.06,1000,0.9,5,40,36,{'random': 1},{'random': 1},27.77777777777778,0.15432098765432098,0.07999999999999999,15.999999999999998,random,1.41422438621521,
11,0.03666666666666667,1000,0.9,5,60,54,{'random': 1},{'random': 1},27.77777777777778,0.102880658436214,0.07999999999999999,23.999999999999996,random,1.3065333366394043,
12,0.04,1000,0.9,5,60,54,{'random': 1},{'random': 1},27.77777777777778,0.102880658436214,0.07999999999999999,23.999999999999996,random,1.3065333366394043,
12,0.04,1000,0.9,5,60,54,{'random': 1},{'random': 1},27.77777777777778,0.102880658436214,0.07999999999999999,23.999999999999996,random,1.3065333366394043,
15,0.05,1000,0.9,5,60,54,{'random': 1},{'random': 1},27.77777777777778,0.102880658436214,0.07999999999999999,23.999999999999996,random,1.3065333366394043,
3,0.03,1000,0.9500000000000001,5,20,19,{'random': 1},{'random': 1},27.77777777777778,0.29239766081871343,0.039999999999999945,3.9999999999999947,random,1.3889219760894775,
4,0.04,1000,0.9500000000000001,5,20,19,{'random': 1},{'random': 1},27.77777777777778,0.29239766081871343,0.039999999999999945,3.9999999999999947,random,1.3889219760894775,
3,0.03,1000,0.9500000000000001,5,20,19,{'random': 1},{'random': 1},27.77777777777778,0.29239766081871343,0.039999999999999945,3.9999999999999947,random,1.3889219760894775,
3,0.03,1000,0.9500000000000001,5,20,19,{'random': 1},{'random': 1},27.77777777777778,0.29239766081871343,0.039999999999999945,3.9999999999999947,random,1.3889219760894775,
7,0.035,1000,0.9500000000000001,5,40,38,{'random': 1},{'random': 1},27.77777777777778,0.14619883040935672,0.039999999999999945,7.999999999999989,random,1.3798205852508545,
5,0.025,1000,0.9500000000000001,5,40,38,{'random': 1},{'random': 1},27.77777777777778,0.14619883040935672,0.039999999999999945,7.999999999999989,random,1.3798205852508545,
6,0.03,1000,0.9500000000000001,5,40,38,{'random': 1},{'random': 1},27.77777777777778,0.14619883040935672,0.039999999999999945,7.999999999999989,random,1.3798205852508545,
8,0.04,1000,0.9500000000000001,5,40,38,{'random': 1},{'random': 1},27.77777777777778,0.14619883040935672,0.039999999999999945,7.999999999999989,random,1.3798205852508545,
11,0.03666666666666667,1000,0.9500000000000001,5,60,57,{'random': 1},{'random': 1},27.77777777777778,0.09746588693957116,0.039999999999999945,11.999999999999984,random,1.4386966228485107,
12,0.04,1000,0.9500000000000001,5,60,57,{'random': 1},{'random': 1},27.77777777777778,0.09746588693957116,0.039999999999999945,11.999999999999984,random,1.4386966228485107,
6,0.02,1000,0.9500000000000001,5,60,57,{'random': 1},{'random': 1},27.77777777777778,0.09746588693957116,0.039999999999999945,11.999999999999984,random,1.4386966228485107,
7,0.023333333333333334,1000,0.9500000000000001,5,60,57,{'random': 1},{'random': 1},27.77777777777778,0.09746588693957116,0.039999999999999945,11.999999999999984,random,1.4386966228485107,
0,0.0,1000,1.0,5,20,20,{'random': 1},{'random': 1},27.77777777777778,0.2777777777777778,0.0,0.0,random,1.5743260383605957,
0,0.0,1000,1.0,5,20,20,{'random': 1},{'random': 1},27.77777777777778,0.2777777777777778,0.0,0.0,random,1.5743260383605957,
0,0.0,1000,1.0,5,20,20,{'random': 1},{'random': 1},27.77777777777778,0.2777777777777778,0.0,0.0,random,1.5743260383605957,
0,0.0,1000,1.0,5,20,20,{'random': 1},{'random': 1},27.77777777777778,0.2777777777777778,0.0,0.0,random,1.5743260383605957,
0,0.0,1000,1.0,5,40,40,{'random': 1},{'random': 1},27.77777777777778,0.1388888888888889,0.0,0.0,random,1.4252285957336426,
0,0.0,1000,1.0,5,40,40,{'random': 1},{'random': 1},27.77777777777778,0.1388888888888889,0.0,0.0,random,1.4252285957336426,
0,0.0,1000,1.0,5,40,40,{'random': 1},{'random': 1},27.77777777777778,0.1388888888888889,0.0,0.0,random,1.4252285957336426,
0,0.0,1000,1.0,5,40,40,{'random': 1},{'random': 1},27.77777777777778,0.1388888888888889,0.0,0.0,random,1.4252285957336426,
0,0.0,1000,1.0,5,60,60,{'random': 1},{'random': 1},27.77777777777778,0.0925925925925926,0.0,0.0,random,1.6411786079406738,
0,0.0,1000,1.0,5,60,60,{'random': 1},{'random': 1},27.77777777777778,0.0925925925925926,0.0,0.0,random,1.6411786079406738,
0,0.0,1000,1.0,5,60,60,{'random': 1},{'random': 1},27.77777777777778,0.0925925925925926,0.0,0.0,random,1.6411786079406738,
0,0.0,1000,1.0,5,60,60,{'random': 1},{'random': 1},27.77777777777778,0.0925925925925926,0.0,0.0,random,1.6411786079406738,
0,0.0,1000,0.0,3,20,0,{'max': 1},{'max': 1},27.77777777777778,1.0,0.0,0.0,max,0.6891958713531494,
0,0.0,1000,0.0,3,20,0,{'max': 1},{'max': 1},27.77777777777778,1.0,0.0,0.0,max,0.6891958713531494,
0,0.0,1000,0.0,3,20,0,{'max': 1},{'max': 1},27.77777777777778,1.0,0.0,0.0,max,0.6891958713531494,
0,0.0,1000,0.0,3,20,0,{'max': 1},{'max': 1},27.77777777777778,1.0,0.0,0.0,max,0.6891958713531494,
0,0.0,1000,0.0,3,40,0,{'max': 1},{'max': 1},27.77777777777778,1.0,0.0,0.0,max,0.7295849323272705,
0,0.0,1000,0.0,3,40,0,{'max': 1},{'max': 1},27.77777777777778,1.0,0.0,0.0,max,0.7295849323272705,
0,0.0,1000,0.0,3,40,0,{'max': 1},{'max': 1},27.77777777777778,1.0,0.0,0.0,max,0.7295849323272705,
0,0.0,1000,0.0,3,40,0,{'max': 1},{'max': 1},27.77777777777778,1.0,0.0,0.0,max,0.7295849323272705,
0,0.0,1000,0.0,3,60,0,{'max': 1},{'max': 1},27.77777777777778,1.0,0.0,0.0,max,0.6363351345062256,
0,0.0,1000,0.0,3,60,0,{'max': 1},{'max': 1},27.77777777777778,1.0,0.0,0.0,max,0.6363351345062256,
0,0.0,1000,0.0,3,60,0,{'max': 1},{'max': 1},27.77777777777778,1.0,0.0,0.0,max,0.6363351345062256,
0,0.0,1000,0.0,3,60,0,{'max': 1},{'max': 1},27.77777777777778,1.0,0.0,0.0,max,0.6363351345062256,
2,0.03333333333333333,1000,0.05,3,20,1,{'max': 1},{'max': 1},27.77777777777778,9.25925925925926,0.03333333333333334,2.0000000000000004,max,0.7484738826751709,
2,0.03333333333333333,1000,0.05,3,20,1,{'max': 1},{'max': 1},27.77777777777778,9.25925925925926,0.03333333333333334,2.0000000000000004,max,0.7484738826751709,
2,0.03333333333333333,1000,0.05,3,20,1,{'max': 1},{'max': 1},27.77777777777778,9.25925925925926,0.03333333333333334,2.0000000000000004,max,0.7484738826751709,
2,0.03333333333333333,1000,0.05,3,20,1,{'max': 1},{'max': 1},27.77777777777778,9.25925925925926,0.03333333333333334,2.0000000000000004,max,0.7484738826751709,
4,0.03333333333333333,1000,0.05,3,40,2,{'max': 1},{'max': 1},27.77777777777778,4.62962962962963,0.03333333333333334,4.000000000000001,max,0.9035849571228027,
4,0.03333333333333333,1000,0.05,3,40,2,{'max': 1},{'max': 1},27.77777777777778,4.62962962962963,0.03333333333333334,4.000000000000001,max,0.9035849571228027,
4,0.03333333333333333,1000,0.05,3,40,2,{'max': 1},{'max': 1},27.77777777777778,4.62962962962963,0.03333333333333334,4.000000000000001,max,0.9035849571228027,
4,0.03333333333333333,1000,0.05,3,40,2,{'max': 1},{'max': 1},27.77777777777778,4.62962962962963,0.03333333333333334,4.000000000000001,max,0.9035849571228027,
6,0.03333333333333333,1000,0.05,3,60,3,{'max': 1},{'max': 1},27.77777777777778,3.0864197530864197,0.03333333333333334,6.000000000000001,max,0.9524526596069336,
6,0.03333333333333333,1000,0.05,3,60,3,{'max': 1},{'max': 1},27.77777777777778,3.0864197530864197,0.03333333333333334,6.000000000000001,max,0.9524526596069336,
6,0.03333333333333333,1000,0.05,3,60,3,{'max': 1},{'max': 1},27.77777777777778,3.0864197530864197,0.03333333333333334,6.000000000000001,max,0.9524526596069336,
6,0.03333333333333333,1000,0.05,3,60,3,{'max': 1},{'max': 1},27.77777777777778,3.0864197530864197,0.03333333333333334,6.000000000000001,max,0.9524526596069336,
4,0.06666666666666667,1000,0.1,3,20,2,{'max': 1},{'max': 1},27.77777777777778,4.62962962962963,0.06666666666666668,4.000000000000001,max,0.9011056423187256,
4,0.06666666666666667,1000,0.1,3,20,2,{'max': 1},{'max': 1},27.77777777777778,4.62962962962963,0.06666666666666668,4.000000000000001,max,0.9011056423187256,
4,0.06666666666666667,1000,0.1,3,20,2,{'max': 1},{'max': 1},27.77777777777778,4.62962962962963,0.06666666666666668,4.000000000000001,max,0.9011056423187256,
4,0.06666666666666667,1000,0.1,3,20,2,{'max': 1},{'max': 1},27.77777777777778,4.62962962962963,0.06666666666666668,4.000000000000001,max,0.9011056423187256,
8,0.06666666666666667,1000,0.1,3,40,4,{'max': 1},{'max': 1},27.77777777777778,2.314814814814815,0.06666666666666668,8.000000000000002,max,0.991358757019043,
8,0.06666666666666667,1000,0.1,3,40,4,{'max': 1},{'max': 1},27.77777777777778,2.314814814814815,0.06666666666666668,8.000000000000002,max,0.991358757019043,
8,0.06666666666666667,1000,0.1,3,40,4,{'max': 1},{'max': 1},27.77777777777778,2.314814814814815,0.06666666666666668,8.000000000000002,max,0.991358757019043,
8,0.06666666666666667,1000,0.1,3,40,4,{'max': 1},{'max': 1},27.77777777777778,2.314814814814815,0.06666666666666668,8.000000000000002,max,0.991358757019043,
12,0.06666666666666667,1000,0.1,3,60,6,{'max': 1},{'max': 1},27.77777777777778,1.5432098765432098,0.06666666666666668,12.000000000000002,max,1.2013022899627686,
12,0.06666666666666667,1000,0.1,3,60,6,{'max': 1},{'max': 1},27.77777777777778,1.5432098765432098,0.06666666666666668,12.000000000000002,max,1.2013022899627686,
12,0.06666666666666667,1000,0.1,3,60,6,{'max': 1},{'max': 1},27.77777777777778,1.5432098765432098,0.06666666666666668,12.000000000000002,max,1.2013022899627686,
12,0.06666666666666667,1000,0.1,3,60,6,{'max': 1},{'max': 1},27.77777777777778,1.5432098765432098,0.06666666666666668,12.000000000000002,max,1.2013022899627686,
6,0.1,1000,0.15000000000000002,3,20,3,{'max': 1},{'max': 1},27.77777777777778,3.0864197530864197,0.10000000000000002,6.000000000000001,max,0.9260907173156738,
6,0.1,1000,0.15000000000000002,3,20,3,{'max': 1},{'max': 1},27.77777777777778,3.0864197530864197,0.10000000000000002,6.000000000000001,max,0.9260907173156738,
6,0.1,1000,0.15000000000000002,3,20,3,{'max': 1},{'max': 1},27.77777777777778,3.0864197530864197,0.10000000000000002,6.000000000000001,max,0.9260907173156738,
6,0.1,1000,0.15000000000000002,3,20,3,{'max': 1},{'max': 1},27.77777777777778,3.0864197530864197,0.10000000000000002,6.000000000000001,max,0.9260907173156738,
12,0.1,1000,0.15000000000000002,3,40,6,{'max': 1},{'max': 1},27.77777777777778,1.5432098765432098,0.10000000000000002,12.000000000000002,max,1.2716171741485596,
12,0.1,1000,0.15000000000000002,3,40,6,{'max': 1},{'max': 1},27.77777777777778,1.5432098765432098,0.10000000000000002,12.000000000000002,max,1.2716171741485596,
12,0.1,1000,0.15000000000000002,3,40,6,{'max': 1},{'max': 1},27.77777777777778,1.5432098765432098,0.10000000000000002,12.000000000000002,max,1.2716171741485596,
12,0.1,1000,0.15000000000000002,3,40,6,{'max': 1},{'max': 1},27.77777777777778,1.5432098765432098,0.10000000000000002,12.000000000000002,max,1.2716171741485596,
18,0.1,1000,0.15000000000000002,3,60,9,{'max': 1},{'max': 1},27.77777777777778,1.02880658436214,0.10000000000000002,18.000000000000004,max,1.555356502532959,
18,0.1,1000,0.15000000000000002,3,60,9,{'max': 1},{'max': 1},27.77777777777778,1.02880658436214,0.10000000000000002,18.000000000000004,max,1.555356502532959,
18,0.1,1000,0.15000000000000002,3,60,9,{'max': 1},{'max': 1},27.77777777777778,1.02880658436214,0.10000000000000002,18.000000000000004,max,1.555356502532959,
18,0.1,1000,0.15000000000000002,3,60,9,{'max': 1},{'max': 1},27.77777777777778,1.02880658436214,0.10000000000000002,18.000000000000004,max,1.555356502532959,
8,0.13333333333333333,1000,0.2,3,20,4,{'max': 1},{'max': 1},27.77777777777778,2.314814814814815,0.13333333333333336,8.000000000000002,max,1.034860372543335,
8,0.13333333333333333,1000,0.2,3,20,4,{'max': 1},{'max': 1},27.77777777777778,2.314814814814815,0.13333333333333336,8.000000000000002,max,1.034860372543335,
8,0.13333333333333333,1000,0.2,3,20,4,{'max': 1},{'max': 1},27.77777777777778,2.314814814814815,0.13333333333333336,8.000000000000002,max,1.034860372543335,
8,0.13333333333333333,1000,0.2,3,20,4,{'max': 1},{'max': 1},27.77777777777778,2.314814814814815,0.13333333333333336,8.000000000000002,max,1.034860372543335,
16,0.13333333333333333,1000,0.2,3,40,8,{'max': 1},{'max': 1},27.77777777777778,1.1574074074074074,0.13333333333333336,16.000000000000004,max,1.507462978363037,
16,0.13333333333333333,1000,0.2,3,40,8,{'max': 1},{'max': 1},27.77777777777778,1.1574074074074074,0.13333333333333336,16.000000000000004,max,1.507462978363037,
