disorder,prop_disorder,n_agents,p,s,m,n,dict_get_mode,dict_return_mode,avg_demand,avg_util,max_prop_disorder,max_disorder,scenario,run_time,single_stack_disorder
0,0.0,297,0.25,3,20,5,{'random': 1},{'random': 1},8.25,0.55,0.16666666666666666,10.0,random,0.34958505630493164,
2,0.03333333333333333,324,0.25,3,20,5,{'random': 1},{'random': 1},9.000000000000002,0.6000000000000001,0.16666666666666666,10.0,random,0.3775050640106201,
2,0.03333333333333333,324,0.25,3,20,5,{'random': 1},{'random': 1},9.000000000000002,0.6000000000000001,0.16666666666666666,10.0,random,0.3775050640106201,
3,0.05,324,0.25,3,20,5,{'random': 1},{'random': 1},9.000000000000002,0.6000000000000001,0.16666666666666666,10.0,random,0.3775050640106201,
2,0.03333333333333333,324,0.25,3,20,5,{'random': 1},{'random': 1},9.000000000000002,0.6000000000000001,0.16666666666666666,10.0,random,0.3775050640106201,
4,0.06666666666666667,351,0.25,3,20,5,{'random': 1},{'random': 1},9.75,0.65,0.16666666666666666,10.0,random,0.341092586517334,
2,0.03333333333333333,351,0.25,3,20,5,{'random': 1},{'random': 1},9.75,0.65,0.16666666666666666,10.0,random,0.341092586517334,
2,0.03333333333333333,351,0.25,3,20,5,{'random': 1},{'random': 1},9.75,0.65,0.16666666666666666,10.0,random,0.341092586517334,
3,0.05,351,0.25,3,20,5,{'random': 1},{'random': 1},9.75,0.65,0.16666666666666666,10.0,random,0.341092586517334,
1,0.016666666666666666,378,0.25,3,20,5,{'random': 1},{'random': 1},10.500000000000002,0.7000000000000001,0.16666666666666666,10.0,random,0.40492844581604004,
0,0.0,378,0.25,3,20,5,{'random': 1},{'random': 1},10.500000000000002,0.7000000000000001,0.16666666666666666,10.0,random,0.40492844581604004,
1,0.016666666666666666,378,0.25,3,20,5,{'random': 1},{'random': 1},10.500000000000002,0.7000000000000001,0.16666666666666666,10.0,random,0.40492844581604004,
3,0.05,378,0.25,3,20,5,{'random': 1},{'random': 1},10.500000000000002,0.7000000000000001,0.16666666666666666,10.0,random,0.40492844581604004,
2,0.03333333333333333,405,0.25,3,20,5,{'random': 1},{'random': 1},11.25,0.75,0.16666666666666666,10.0,random,0.42981934547424316,
5,0.08333333333333333,405,0.25,3,20,5,{'random': 1},{'random': 1},11.25,0.75,0.16666666666666666,10.0,random,0.42981934547424316,
2,0.03333333333333333,405,0.25,3,20,5,{'random': 1},{'random': 1},11.25,0.75,0.16666666666666666,10.0,random,0.42981934547424316,
2,0.03333333333333333,405,0.25,3,20,5,{'random': 1},{'random': 1},11.25,0.75,0.16666666666666666,10.0,random,0.42981934547424316,
3,0.05,432,0.25,3,20,5,{'random': 1},{'random': 1},12.0,0.8,0.16666666666666666,10.0,random,0.4015328884124756,
1,0.016666666666666666,432,0.25,3,20,5,{'random': 1},{'random': 1},12.0,0.8,0.16666666666666666,10.0,random,0.4015328884124756,
1,0.016666666666666666,432,0.25,3,20,5,{'random': 1},{'random': 1},12.0,0.8,0.16666666666666666,10.0,random,0.4015328884124756,
2,0.03333333333333333,432,0.25,3,20,5,{'random': 1},{'random': 1},12.0,0.8,0.16666666666666666,10.0,random,0.4015328884124756,
3,0.05,459,0.25,3,20,5,{'random': 1},{'random': 1},12.750000000000002,0.8500000000000001,0.16666666666666666,10.0,random,0.4921705722808838,
2,0.03333333333333333,459,0.25,3,20,5,{'random': 1},{'random': 1},12.750000000000002,0.8500000000000001,0.16666666666666666,10.0,random,0.4921705722808838,
3,0.05,459,0.25,3,20,5,{'random': 1},{'random': 1},12.750000000000002,0.8500000000000001,0.16666666666666666,10.0,random,0.4921705722808838,
0,0.0,459,0.25,3,20,5,{'random': 1},{'random': 1},12.750000000000002,0.8500000000000001,0.16666666666666666,10.0,random,0.4921705722808838,
2,0.03333333333333333,486,0.25,3,20,5,{'random': 1},{'random': 1},13.5,0.9,0.16666666666666666,10.0,random,0.47675585746765137,
1,0.016666666666666666,486,0.25,3,20,5,{'random': 1},{'random': 1},13.5,0.9,0.16666666666666666,10.0,random,0.47675585746765137,
3,0.05,486,0.25,3,20,5,{'random': 1},{'random': 1},13.5,0.9,0.16666666666666666,10.0,random,0.47675585746765137,
3,0.05,486,0.25,3,20,5,{'random': 1},{'random': 1},13.5,0.9,0.16666666666666666,10.0,random,0.47675585746765137,
1,0.016666666666666666,513,0.25,3,20,5,{'random': 1},{'random': 1},14.250000000000002,0.9500000000000001,0.16666666666666666,10.0,random,0.47273707389831543,
0,0.0,513,0.25,3,20,5,{'random': 1},{'random': 1},14.250000000000002,0.9500000000000001,0.16666666666666666,10.0,random,0.47273707389831543,
4,0.06666666666666667,513,0.25,3,20,5,{'random': 1},{'random': 1},14.250000000000002,0.9500000000000001,0.16666666666666666,10.0,random,0.47273707389831543,
3,0.05,513,0.25,3,20,5,{'random': 1},{'random': 1},14.250000000000002,0.9500000000000001,0.16666666666666666,10.0,random,0.47273707389831543,
1,0.016666666666666666,540,0.25,3,20,5,{'random': 1},{'random': 1},15.0,1.0,0.16666666666666666,10.0,random,0.5235743522644043,
3,0.05,540,0.25,3,20,5,{'random': 1},{'random': 1},15.0,1.0,0.16666666666666666,10.0,random,0.5235743522644043,
0,0.0,540,0.25,3,20,5,{'random': 1},{'random': 1},15.0,1.0,0.16666666666666666,10.0,random,0.5235743522644043,
3,0.05,540,0.25,3,20,5,{'random': 1},{'random': 1},15.0,1.0,0.16666666666666666,10.0,random,0.5235743522644043,
0,0.0,0,0.25,3,40,10,{'random': 1},{'random': 1},0.0,0.0,0.16666666666666666,20.0,random,0.015993118286132812,
0,0.0,0,0.25,3,40,10,{'random': 1},{'random': 1},0.0,0.0,0.16666666666666666,20.0,random,0.015993118286132812,
0,0.0,0,0.25,3,40,10,{'random': 1},{'random': 1},0.0,0.0,0.16666666666666666,20.0,random,0.015993118286132812,
0,0.0,0,0.25,3,40,10,{'random': 1},{'random': 1},0.0,0.0,0.16666666666666666,20.0,random,0.015993118286132812,
5,0.041666666666666664,54,0.25,3,40,10,{'random': 1},{'random': 1},1.5,0.05,0.16666666666666666,20.0,random,0.06482911109924316,
6,0.05,54,0.25,3,40,10,{'random': 1},{'random': 1},1.5,0.05,0.16666666666666666,20.0,random,0.06482911109924316,
9,0.075,54,0.25,3,40,10,{'random': 1},{'random': 1},1.5,0.05,0.16666666666666666,20.0,random,0.06482911109924316,
9,0.075,54,0.25,3,40,10,{'random': 1},{'random': 1},1.5,0.05,0.16666666666666666,20.0,random,0.06482911109924316,
9,0.075,108,0.25,3,40,10,{'random': 1},{'random': 1},3.0,0.1,0.16666666666666666,20.0,random,0.1266648769378662,
5,0.041666666666666664,108,0.25,3,40,10,{'random': 1},{'random': 1},3.0,0.1,0.16666666666666666,20.0,random,0.1266648769378662,
2,0.016666666666666666,108,0.25,3,40,10,{'random': 1},{'random': 1},3.0,0.1,0.16666666666666666,20.0,random,0.1266648769378662,
9,0.075,108,0.25,3,40,10,{'random': 1},{'random': 1},3.0,0.1,0.16666666666666666,20.0,random,0.1266648769378662,
10,0.08333333333333333,162,0.25,3,40,10,{'random': 1},{'random': 1},4.500000000000001,0.15000000000000002,0.16666666666666666,20.0,random,0.18404746055603027,
7,0.058333333333333334,162,0.25,3,40,10,{'random': 1},{'random': 1},4.500000000000001,0.15000000000000002,0.16666666666666666,20.0,random,0.18404746055603027,
4,0.03333333333333333,162,0.25,3,40,10,{'random': 1},{'random': 1},4.500000000000001,0.15000000000000002,0.16666666666666666,20.0,random,0.18404746055603027,
7,0.058333333333333334,162,0.25,3,40,10,{'random': 1},{'random': 1},4.500000000000001,0.15000000000000002,0.16666666666666666,20.0,random,0.18404746055603027,
10,0.08333333333333333,216,0.25,3,40,10,{'random': 1},{'random': 1},6.0,0.2,0.16666666666666666,20.0,random,0.2533440589904785,
12,0.1,216,0.25,3,40,10,{'random': 1},{'random': 1},6.0,0.2,0.16666666666666666,20.0,random,0.2533440589904785,
8,0.06666666666666667,216,0.25,3,40,10,{'random': 1},{'random': 1},6.0,0.2,0.16666666666666666,20.0,random,0.2533440589904785,
6,0.05,216,0.25,3,40,10,{'random': 1},{'random': 1},6.0,0.2,0.16666666666666666,20.0,random,0.2533440589904785,
12,0.1,270,0.25,3,40,10,{'random': 1},{'random': 1},7.5,0.25,0.16666666666666666,20.0,random,0.30173349380493164,
7,0.058333333333333334,270,0.25,3,40,10,{'random': 1},{'random': 1},7.5,0.25,0.16666666666666666,20.0,random,0.30173349380493164,
4,0.03333333333333333,270,0.25,3,40,10,{'random': 1},{'random': 1},7.5,0.25,0.16666666666666666,20.0,random,0.30173349380493164,
6,0.05,270,0.25,3,40,10,{'random': 1},{'random': 1},7.5,0.25,0.16666666666666666,20.0,random,0.30173349380493164,
7,0.058333333333333334,324,0.25,3,40,10,{'random': 1},{'random': 1},9.000000000000002,0.30000000000000004,0.16666666666666666,20.0,random,0.34505677223205566,
3,0.025,324,0.25,3,40,10,{'random': 1},{'random': 1},9.000000000000002,0.30000000000000004,0.16666666666666666,20.0,random,0.34505677223205566,
16,0.13333333333333333,324,0.25,3,40,10,{'random': 1},{'random': 1},9.000000000000002,0.30000000000000004,0.16666666666666666,20.0,random,0.34505677223205566,
6,0.05,324,0.25,3,40,10,{'random': 1},{'random': 1},9.000000000000002,0.30000000000000004,0.16666666666666666,20.0,random,0.34505677223205566,
5,0.041666666666666664,378,0.25,3,40,10,{'random': 1},{'random': 1},10.500000000000002,0.35000000000000003,0.16666666666666666,20.0,random,0.42494678497314453,
4,0.03333333333333333,378,0.25,3,40,10,{'random': 1},{'random': 1},10.500000000000002,0.35000000000000003,0.16666666666666666,20.0,random,0.42494678497314453,
1,0.008333333333333333,378,0.25,3,40,10,{'random': 1},{'random': 1},10.500000000000002,0.35000000000000003,0.16666666666666666,20.0,random,0.42494678497314453,
4,0.03333333333333333,378,0.25,3,40,10,{'random': 1},{'random': 1},10.500000000000002,0.35000000000000003,0.16666666666666666,20.0,random,0.42494678497314453,
2,0.016666666666666666,432,0.25,3,40,10,{'random': 1},{'random': 1},12.0,0.4,0.16666666666666666,20.0,random,0.42186784744262695,
5,0.041666666666666664,432,0.25,3,40,10,{'random': 1},{'random': 1},12.0,0.4,0.16666666666666666,20.0,random,0.42186784744262695,
4,0.03333333333333333,432,0.25,3,40,10,{'random': 1},{'random': 1},12.0,0.4,0.16666666666666666,20.0,random,0.42186784744262695,
6,0.05,432,0.25,3,40,10,{'random': 1},{'random': 1},12.0,0.4,0.16666666666666666,20.0,random,0.42186784744262695,
8,0.06666666666666667,486,0.25,3,40,10,{'random': 1},{'random': 1},13.5,0.45,0.16666666666666666,20.0,random,0.5195889472961426,
5,0.041666666666666664,486,0.25,3,40,10,{'random': 1},{'random': 1},13.5,0.45,0.16666666666666666,20.0,random,0.5195889472961426,
11,0.09166666666666666,486,0.25,3,40,10,{'random': 1},{'random': 1},13.5,0.45,0.16666666666666666,20.0,random,0.5195889472961426,
1,0.008333333333333333,486,0.25,3,40,10,{'random': 1},{'random': 1},13.5,0.45,0.16666666666666666,20.0,random,0.5195889472961426,
4,0.03333333333333333,540,0.25,3,40,10,{'random': 1},{'random': 1},15.0,0.5,0.16666666666666666,20.0,random,0.5186429023742676,
3,0.025,540,0.25,3,40,10,{'random': 1},{'random': 1},15.0,0.5,0.16666666666666666,20.0,random,0.5186429023742676,
10,0.08333333333333333,540,0.25,3,40,10,{'random': 1},{'random': 1},15.0,0.5,0.16666666666666666,20.0,random,0.5186429023742676,
6,0.05,540,0.25,3,40,10,{'random': 1},{'random': 1},15.0,0.5,0.16666666666666666,20.0,random,0.5186429023742676,
8,0.06666666666666667,594,0.25,3,40,10,{'random': 1},{'random': 1},16.5,0.55,0.16666666666666666,20.0,random,0.6283507347106934,
4,0.03333333333333333,594,0.25,3,40,10,{'random': 1},{'random': 1},16.5,0.55,0.16666666666666666,20.0,random,0.6283507347106934,
6,0.05,594,0.25,3,40,10,{'random': 1},{'random': 1},16.5,0.55,0.16666666666666666,20.0,random,0.6283507347106934,
0,0.0,594,0.25,3,40,10,{'random': 1},{'random': 1},16.5,0.55,0.16666666666666666,20.0,random,0.6283507347106934,
5,0.041666666666666664,648,0.25,3,40,10,{'random': 1},{'random': 1},18.000000000000004,0.6000000000000001,0.16666666666666666,20.0,random,0.6532542705535889,
0,0.0,648,0.25,3,40,10,{'random': 1},{'random': 1},18.000000000000004,0.6000000000000001,0.16666666666666666,20.0,random,0.6532542705535889,
5,0.041666666666666664,648,0.25,3,40,10,{'random': 1},{'random': 1},18.000000000000004,0.6000000000000001,0.16666666666666666,20.0,random,0.6532542705535889,
4,0.03333333333333333,648,0.25,3,40,10,{'random': 1},{'random': 1},18.000000000000004,0.6000000000000001,0.16666666666666666,20.0,random,0.6532542705535889,
6,0.05,702,0.25,3,40,10,{'random': 1},{'random': 1},19.5,0.65,0.16666666666666666,20.0,random,0.7136135101318359,
1,0.008333333333333333,702,0.25,3,40,10,{'random': 1},{'random': 1},19.5,0.65,0.16666666666666666,20.0,random,0.7136135101318359,
2,0.016666666666666666,702,0.25,3,40,10,{'random': 1},{'random': 1},19.5,0.65,0.16666666666666666,20.0,random,0.7136135101318359,
3,0.025,702,0.25,3,40,10,{'random': 1},{'random': 1},19.5,0.65,0.16666666666666666,20.0,random,0.7136135101318359,
6,0.05,756,0.25,3,40,10,{'random': 1},{'random': 1},21.000000000000004,0.7000000000000001,0.16666666666666666,20.0,random,0.7741937637329102,
6,0.05,756,0.25,3,40,10,{'random': 1},{'random': 1},21.000000000000004,0.7000000000000001,0.16666666666666666,20.0,random,0.7741937637329102,
5,0.041666666666666664,756,0.25,3,40,10,{'random': 1},{'random': 1},21.000000000000004,0.7000000000000001,0.16666666666666666,20.0,random,0.7741937637329102,
4,0.03333333333333333,756,0.25,3,40,10,{'random': 1},{'random': 1},21.000000000000004,0.7000000000000001,0.16666666666666666,20.0,random,0.7741937637329102,
5,0.041666666666666664,810,0.25,3,40,10,{'random': 1},{'random': 1},22.5,0.75,0.16666666666666666,20.0,random,0.866166353225708,
2,0.016666666666666666,810,0.25,3,40,10,{'random': 1},{'random': 1},22.5,0.75,0.16666666666666666,20.0,random,0.866166353225708,
4,0.03333333333333333,810,0.25,3,40,10,{'random': 1},{'random': 1},22.5,0.75,0.16666666666666666,20.0,random,0.866166353225708,
5,0.041666666666666664,810,0.25,3,40,10,{'random': 1},{'random': 1},22.5,0.75,0.16666666666666666,20.0,random,0.866166353225708,
2,0.016666666666666666,864,0.25,3,40,10,{'random': 1},{'random': 1},24.0,0.8,0.16666666666666666,20.0,random,1.1669092178344727,
2,0.016666666666666666,864,0.25,3,40,10,{'random': 1},{'random': 1},24.0,0.8,0.16666666666666666,20.0,random,1.1669092178344727,
5,0.041666666666666664,864,0.25,3,40,10,{'random': 1},{'random': 1},24.0,0.8,0.16666666666666666,20.0,random,1.1669092178344727,
7,0.058333333333333334,864,0.25,3,40,10,{'random': 1},{'random': 1},24.0,0.8,0.16666666666666666,20.0,random,1.1669092178344727,
4,0.03333333333333333,918,0.25,3,40,10,{'random': 1},{'random': 1},25.500000000000004,0.8500000000000001,0.16666666666666666,20.0,random,1.2530531883239746,
4,0.03333333333333333,918,0.25,3,40,10,{'random': 1},{'random': 1},25.500000000000004,0.8500000000000001,0.16666666666666666,20.0,random,1.2530531883239746,
4,0.03333333333333333,918,0.25,3,40,10,{'random': 1},{'random': 1},25.500000000000004,0.8500000000000001,0.16666666666666666,20.0,random,1.2530531883239746,
1,0.008333333333333333,918,0.25,3,40,10,{'random': 1},{'random': 1},25.500000000000004,0.8500000000000001,0.16666666666666666,20.0,random,1.2530531883239746,
2,0.016666666666666666,972,0.25,3,40,10,{'random': 1},{'random': 1},27.0,0.9,0.16666666666666666,20.0,random,1.3221054077148438,
4,0.03333333333333333,972,0.25,3,40,10,{'random': 1},{'random': 1},27.0,0.9,0.16666666666666666,20.0,random,1.3221054077148438,
3,0.025,972,0.25,3,40,10,{'random': 1},{'random': 1},27.0,0.9,0.16666666666666666,20.0,random,1.3221054077148438,
5,0.041666666666666664,972,0.25,3,40,10,{'random': 1},{'random': 1},27.0,0.9,0.16666666666666666,20.0,random,1.3221054077148438,
0,0.0,1026,0.25,3,40,10,{'random': 1},{'random': 1},28.500000000000004,0.9500000000000001,0.16666666666666666,20.0,random,1.3549001216888428,
3,0.025,1026,0.25,3,40,10,{'random': 1},{'random': 1},28.500000000000004,0.9500000000000001,0.16666666666666666,20.0,random,1.3549001216888428,
3,0.025,1026,0.25,3,40,10,{'random': 1},{'random': 1},28.500000000000004,0.9500000000000001,0.16666666666666666,20.0,random,1.3549001216888428,
2,0.016666666666666666,1026,0.25,3,40,10,{'random': 1},{'random': 1},28.500000000000004,0.9500000000000001,0.16666666666666666,20.0,random,1.3549001216888428,
1,0.008333333333333333,1080,0.25,3,40,10,{'random': 1},{'random': 1},30.0,1.0,0.16666666666666666,20.0,random,1.4252314567565918,
4,0.03333333333333333,1080,0.25,3,40,10,{'random': 1},{'random': 1},30.0,1.0,0.16666666666666666,20.0,random,1.4252314567565918,
3,0.025,1080,0.25,3,40,10,{'random': 1},{'random': 1},30.0,1.0,0.16666666666666666,20.0,random,1.4252314567565918,
2,0.016666666666666666,1080,0.25,3,40,10,{'random': 1},{'random': 1},30.0,1.0,0.16666666666666666,20.0,random,1.4252314567565918,
0,0.0,0,0.25,3,60,15,{'random': 1},{'random': 1},0.0,0.0,0.16666666666666666,30.0,random,0.02293848991394043,
0,0.0,0,0.25,3,60,15,{'random': 1},{'random': 1},0.0,0.0,0.16666666666666666,30.0,random,0.02293848991394043,
0,0.0,0,0.25,3,60,15,{'random': 1},{'random': 1},0.0,0.0,0.16666666666666666,30.0,random,0.02293848991394043,
0,0.0,0,0.25,3,60,15,{'random': 1},{'random': 1},0.0,0.0,0.16666666666666666,30.0,random,0.02293848991394043,
12,0.06666666666666667,81,0.25,3,60,15,{'random': 1},{'random': 1},2.25,0.05,0.16666666666666666,30.0,random,0.1416490077972412,
5,0.027777777777777776,81,0.25,3,60,15,{'random': 1},{'random': 1},2.25,0.05,0.16666666666666666,30.0,random,0.1416490077972412,
11,0.06111111111111111,81,0.25,3,60,15,{'random': 1},{'random': 1},2.25,0.05,0.16666666666666666,30.0,random,0.1416490077972412,
2,0.011111111111111112,81,0.25,3,60,15,{'random': 1},{'random': 1},2.25,0.05,0.16666666666666666,30.0,random,0.1416490077972412,
9,0.05,162,0.25,3,60,15,{'random': 1},{'random': 1},4.5,0.1,0.16666666666666666,30.0,random,0.22189092636108398,
2,0.011111111111111112,162,0.25,3,60,15,{'random': 1},{'random': 1},4.5,0.1,0.16666666666666666,30.0,random,0.22189092636108398,
14,0.07777777777777778,162,0.25,3,60,15,{'random': 1},{'random': 1},4.5,0.1,0.16666666666666666,30.0,random,0.22189092636108398,
3,0.016666666666666666,162,0.25,3,60,15,{'random': 1},{'random': 1},4.5,0.1,0.16666666666666666,30.0,random,0.22189092636108398,
22,0.12222222222222222,243,0.25,3,60,15,{'random': 1},{'random': 1},6.750000000000001,0.15000000000000002,0.16666666666666666,30.0,random,0.35109972953796387,
12,0.06666666666666667,243,0.25,3,60,15,{'random': 1},{'random': 1},6.750000000000001,0.15000000000000002,0.16666666666666666,30.0,random,0.35109972953796387,
3,0.016666666666666666,243,0.25,3,60,15,{'random': 1},{'random': 1},6.750000000000001,0.15000000000000002,0.16666666666666666,30.0,random,0.35109972953796387,
2,0.011111111111111112,243,0.25,3,60,15,{'random': 1},{'random': 1},6.750000000000001,0.15000000000000002,0.16666666666666666,30.0,random,0.35109972953796387,
11,0.06111111111111111,324,0.25,3,60,15,{'random': 1},{'random': 1},9.0,0.2,0.16666666666666666,30.0,random,0.4766964912414551,
8,0.044444444444444446,324,0.25,3,60,15,{'random': 1},{'random': 1},9.0,0.2,0.16666666666666666,30.0,random,0.4766964912414551,
10,0.05555555555555555,324,0.25,3,60,15,{'random': 1},{'random': 1},9.0,0.2,0.16666666666666666,30.0,random,0.4766964912414551,
8,0.044444444444444446,324,0.25,3,60,15,{'random': 1},{'random': 1},9.0,0.2,0.16666666666666666,30.0,random,0.4766964912414551,
8,0.044444444444444446,405,0.25,3,60,15,{'random': 1},{'random': 1},11.25,0.25,0.16666666666666666,30.0,random,0.5336003303527832,
12,0.06666666666666667,405,0.25,3,60,15,{'random': 1},{'random': 1},11.25,0.25,0.16666666666666666,30.0,random,0.5336003303527832,
5,0.027777777777777776,405,0.25,3,60,15,{'random': 1},{'random': 1},11.25,0.25,0.16666666666666666,30.0,random,0.5336003303527832,
4,0.022222222222222223,405,0.25,3,60,15,{'random': 1},{'random': 1},11.25,0.25,0.16666666666666666,30.0,random,0.5336003303527832,
11,0.06111111111111111,486,0.25,3,60,15,{'random': 1},{'random': 1},13.500000000000002,0.30000000000000004,0.16666666666666666,30.0,random,0.7401273250579834,
11,0.06111111111111111,486,0.25,3,60,15,{'random': 1},{'random': 1},13.500000000000002,0.30000000000000004,0.16666666666666666,30.0,random,0.7401273250579834,
